"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Click loss","run-rank0-clicks - Click loss__MIN","run-rank0-clicks - Click loss__MAX"
"54602","273006","273006","273006","0.12779021263122559","0.12779021263122559","0.12779021263122559"
"54608","273036","273036","273036","0.37171733379364014","0.37171733379364014","0.37171733379364014"
"54609","273041","273041","273041","0.2501222491264343","0.2501222491264343","0.2501222491264343"
"54614","273066","273066","273066","0.23732438683509827","0.23732438683509827","0.23732438683509827"
"54616","273076","273076","273076","0.3035409152507782","0.3035409152507782","0.3035409152507782"
"54625","273121","273121","273121","0.1820412278175354","0.1820412278175354","0.1820412278175354"
"54645","273221","273221","273221","0.2208699733018875","0.2208699733018875","0.2208699733018875"
"54669","273341","273341","273341","0.12824903428554535","0.12824903428554535","0.12824903428554535"
"54672","273356","273356","273356","0.13437670469284058","0.13437670469284058","0.13437670469284058"
"54673","273361","273361","273361","0.21481534838676453","0.21481534838676453","0.21481534838676453"
"54679","273391","273391","273391","0.11168567836284637","0.11168567836284637","0.11168567836284637"
"54682","273406","273406","273406","0.3174521327018738","0.3174521327018738","0.3174521327018738"
"54697","273481","273481","273481","0.09268227964639664","0.09268227964639664","0.09268227964639664"
"54738","273686","273686","273686","0.1478390395641327","0.1478390395641327","0.1478390395641327"
"54759","273791","273791","273791","0.2103886604309082","0.2103886604309082","0.2103886604309082"
"54773","273861","273861","273861","0.3187699019908905","0.3187699019908905","0.3187699019908905"
"54782","273906","273906","273906","0.14405351877212524","0.14405351877212524","0.14405351877212524"
"54792","273956","273956","273956","0.1620575338602066","0.1620575338602066","0.1620575338602066"
"54843","274211","274211","274211","0.1223219782114029","0.1223219782114029","0.1223219782114029"
"54846","274226","274226","274226","0.24534361064434052","0.24534361064434052","0.24534361064434052"
"54874","274366","274366","274366","0.19340822100639343","0.19340822100639343","0.19340822100639343"
"54889","274441","274441","274441","0.20160028338432312","0.20160028338432312","0.20160028338432312"
"54897","274481","274481","274481","0.3380608856678009","0.3380608856678009","0.3380608856678009"
"54902","274506","274506","274506","0.2528659701347351","0.2528659701347351","0.2528659701347351"
"54913","274561","274561","274561","0.4388010501861572","0.4388010501861572","0.4388010501861572"
"54979","274891","274891","274891","0.4594002366065979","0.4594002366065979","0.4594002366065979"
"54981","274901","274901","274901","0.08758179098367691","0.08758179098367691","0.08758179098367691"
"54986","274926","274926","274926","0.33423495292663574","0.33423495292663574","0.33423495292663574"
"55021","275101","275101","275101","0.3674854040145874","0.3674854040145874","0.3674854040145874"
"55022","275106","275106","275106","0.2090931236743927","0.2090931236743927","0.2090931236743927"
"55027","275131","275131","275131","0.4020737409591675","0.4020737409591675","0.4020737409591675"
"55032","275156","275156","275156","0.29930824041366577","0.29930824041366577","0.29930824041366577"
"55038","275186","275186","275186","0.2776373326778412","0.2776373326778412","0.2776373326778412"
"55039","275191","275191","275191","0.13615019619464874","0.13615019619464874","0.13615019619464874"
"55046","275226","275226","275226","0.11331502348184586","0.11331502348184586","0.11331502348184586"
"55068","275336","275336","275336","0.1693892776966095","0.1693892776966095","0.1693892776966095"
"55070","275346","275346","275346","0.3313954174518585","0.3313954174518585","0.3313954174518585"
"55087","275431","275431","275431","0.21785560250282288","0.21785560250282288","0.21785560250282288"
"55090","275446","275446","275446","0.13089953362941742","0.13089953362941742","0.13089953362941742"
"55109","275541","275541","275541","0.41683128476142883","0.41683128476142883","0.41683128476142883"
"55111","275551","275551","275551","0.1880335807800293","0.1880335807800293","0.1880335807800293"
"55118","275586","275586","275586","0.311918169260025","0.311918169260025","0.311918169260025"
"55162","275806","275806","275806","0.2620030641555786","0.2620030641555786","0.2620030641555786"
"55173","275861","275861","275861","0.20476552844047546","0.20476552844047546","0.20476552844047546"
"55188","275936","275936","275936","0.08676504343748093","0.08676504343748093","0.08676504343748093"
"55192","275956","275956","275956","0.17122605443000793","0.17122605443000793","0.17122605443000793"
"55214","276066","276066","276066","0.44598373770713806","0.44598373770713806","0.44598373770713806"
"55219","276091","276091","276091","0.214080810546875","0.214080810546875","0.214080810546875"
"55227","276131","276131","276131","0.12906530499458313","0.12906530499458313","0.12906530499458313"
"55240","276196","276196","276196","0.25665953755378723","0.25665953755378723","0.25665953755378723"
"55247","276231","276231","276231","0.18969711661338806","0.18969711661338806","0.18969711661338806"
"55265","276321","276321","276321","0.46427562832832336","0.46427562832832336","0.46427562832832336"
"55273","276361","276361","276361","0.24091333150863647","0.24091333150863647","0.24091333150863647"
"55280","276396","276396","276396","0.2978874444961548","0.2978874444961548","0.2978874444961548"
"55283","276411","276411","276411","0.24299903213977814","0.24299903213977814","0.24299903213977814"
"55288","276436","276436","276436","0.4231416881084442","0.4231416881084442","0.4231416881084442"
"55295","276471","276471","276471","0.40970557928085327","0.40970557928085327","0.40970557928085327"
"55300","276496","276496","276496","0.17877702414989471","0.17877702414989471","0.17877702414989471"
"55304","276516","276516","276516","0.1367361694574356","0.1367361694574356","0.1367361694574356"
"55318","276586","276586","276586","0.18051357567310333","0.18051357567310333","0.18051357567310333"
"55352","276756","276756","276756","0.08821877092123032","0.08821877092123032","0.08821877092123032"
"55353","276761","276761","276761","0.3860974907875061","0.3860974907875061","0.3860974907875061"
"55359","276791","276791","276791","0.16453596949577332","0.16453596949577332","0.16453596949577332"
"55365","276821","276821","276821","0.2630336582660675","0.2630336582660675","0.2630336582660675"
"55399","276991","276991","276991","0.23712702095508575","0.23712702095508575","0.23712702095508575"
"55418","277086","277086","277086","0.2715814709663391","0.2715814709663391","0.2715814709663391"
"55428","277136","277136","277136","0.32188332080841064","0.32188332080841064","0.32188332080841064"
"55442","277206","277206","277206","0.2774873971939087","0.2774873971939087","0.2774873971939087"
"55445","277221","277221","277221","0.2693115472793579","0.2693115472793579","0.2693115472793579"
"55449","277241","277241","277241","0.22188225388526917","0.22188225388526917","0.22188225388526917"
"55469","277341","277341","277341","0.22894945740699768","0.22894945740699768","0.22894945740699768"
"55470","277346","277346","277346","0.11573431640863419","0.11573431640863419","0.11573431640863419"
"55483","277411","277411","277411","0.285854309797287","0.285854309797287","0.285854309797287"
"55517","277581","277581","277581","0.1338072568178177","0.1338072568178177","0.1338072568178177"
"55519","277591","277591","277591","0.21122993528842926","0.21122993528842926","0.21122993528842926"
"55522","277606","277606","277606","0.2529863119125366","0.2529863119125366","0.2529863119125366"
"55527","277631","277631","277631","0.49663522839546204","0.49663522839546204","0.49663522839546204"
"55530","277646","277646","277646","0.29083290696144104","0.29083290696144104","0.29083290696144104"
"55562","277806","277806","277806","0.10771672427654266","0.10771672427654266","0.10771672427654266"
"55578","277886","277886","277886","0.18376442790031433","0.18376442790031433","0.18376442790031433"
"55585","277921","277921","277921","0.3040847182273865","0.3040847182273865","0.3040847182273865"
"55595","277971","277971","277971","0.17039819061756134","0.17039819061756134","0.17039819061756134"
"55598","277986","277986","277986","0.11202755570411682","0.11202755570411682","0.11202755570411682"
"55631","278151","278151","278151","0.2114650458097458","0.2114650458097458","0.2114650458097458"
"55634","278166","278166","278166","0.1598818600177765","0.1598818600177765","0.1598818600177765"
"55638","278186","278186","278186","0.22295457124710083","0.22295457124710083","0.22295457124710083"
"55649","278241","278241","278241","0.183785542845726","0.183785542845726","0.183785542845726"
"55655","278271","278271","278271","0.12851712107658386","0.12851712107658386","0.12851712107658386"
"55681","278401","278401","278401","0.15633727610111237","0.15633727610111237","0.15633727610111237"
"55695","278471","278471","278471","0.24310410022735596","0.24310410022735596","0.24310410022735596"
"55697","278481","278481","278481","0.5158275961875916","0.5158275961875916","0.5158275961875916"
"55699","278491","278491","278491","0.1543837934732437","0.1543837934732437","0.1543837934732437"
"55707","278531","278531","278531","0.12227616459131241","0.12227616459131241","0.12227616459131241"
"55713","278561","278561","278561","0.1508987545967102","0.1508987545967102","0.1508987545967102"
"55718","278586","278586","278586","0.23161347210407257","0.23161347210407257","0.23161347210407257"
"55720","278596","278596","278596","0.22951993346214294","0.22951993346214294","0.22951993346214294"
"55722","278606","278606","278606","0.2502082586288452","0.2502082586288452","0.2502082586288452"
"55723","278611","278611","278611","0.09426823258399963","0.09426823258399963","0.09426823258399963"
"55730","278646","278646","278646","0.19060403108596802","0.19060403108596802","0.19060403108596802"
"55746","278726","278726","278726","0.20656852424144745","0.20656852424144745","0.20656852424144745"
"55747","278731","278731","278731","0.23968762159347534","0.23968762159347534","0.23968762159347534"
"55770","278846","278846","278846","0.310680091381073","0.310680091381073","0.310680091381073"
"55774","278866","278866","278866","0.12474279850721359","0.12474279850721359","0.12474279850721359"
"55776","278876","278876","278876","0.3540882468223572","0.3540882468223572","0.3540882468223572"
"55787","278931","278931","278931","0.35555797815322876","0.35555797815322876","0.35555797815322876"
"55789","278941","278941","278941","0.16371886432170868","0.16371886432170868","0.16371886432170868"
"55793","278961","278961","278961","0.24141602218151093","0.24141602218151093","0.24141602218151093"
"55830","279146","279146","279146","0.19878987967967987","0.19878987967967987","0.19878987967967987"
"55845","279221","279221","279221","0.14098814129829407","0.14098814129829407","0.14098814129829407"
"55868","279336","279336","279336","0.17755353450775146","0.17755353450775146","0.17755353450775146"
"55891","279451","279451","279451","0.3272457420825958","0.3272457420825958","0.3272457420825958"
"55897","279481","279481","279481","0.29895448684692383","0.29895448684692383","0.29895448684692383"
"55931","279651","279651","279651","0.19856992363929749","0.19856992363929749","0.19856992363929749"
"55942","279706","279706","279706","0.17746500670909882","0.17746500670909882","0.17746500670909882"
"55947","279731","279731","279731","0.1402609944343567","0.1402609944343567","0.1402609944343567"
"55989","279941","279941","279941","0.1495138704776764","0.1495138704776764","0.1495138704776764"
"56006","280026","280026","280026","0.12430251389741898","0.12430251389741898","0.12430251389741898"
"56017","280081","280081","280081","0.1813967525959015","0.1813967525959015","0.1813967525959015"
"56020","280096","280096","280096","0.19562965631484985","0.19562965631484985","0.19562965631484985"
"56050","280246","280246","280246","0.22816011309623718","0.22816011309623718","0.22816011309623718"
"56054","280266","280266","280266","0.36765676736831665","0.36765676736831665","0.36765676736831665"
"56056","280276","280276","280276","0.12464600801467896","0.12464600801467896","0.12464600801467896"
"56058","280286","280286","280286","0.15141063928604126","0.15141063928604126","0.15141063928604126"
"56090","280446","280446","280446","0.0767693966627121","0.0767693966627121","0.0767693966627121"
"56094","280466","280466","280466","0.11970750987529755","0.11970750987529755","0.11970750987529755"
"56095","280471","280471","280471","0.2798839807510376","0.2798839807510376","0.2798839807510376"
"56108","280536","280536","280536","0.2164963185787201","0.2164963185787201","0.2164963185787201"
"56119","280591","280591","280591","0.3876328766345978","0.3876328766345978","0.3876328766345978"
"56131","280651","280651","280651","0.14771749079227448","0.14771749079227448","0.14771749079227448"
"56134","280666","280666","280666","0.11593401432037354","0.11593401432037354","0.11593401432037354"
"56137","280681","280681","280681","0.2221556007862091","0.2221556007862091","0.2221556007862091"
"56175","280871","280871","280871","0.22157570719718933","0.22157570719718933","0.22157570719718933"
"56184","280916","280916","280916","0.250274121761322","0.250274121761322","0.250274121761322"
"56196","280976","280976","280976","0.25123557448387146","0.25123557448387146","0.25123557448387146"
"56198","280986","280986","280986","0.34348350763320923","0.34348350763320923","0.34348350763320923"
"56207","281031","281031","281031","0.09811220318078995","0.09811220318078995","0.09811220318078995"
"56215","281071","281071","281071","0.2072439044713974","0.2072439044713974","0.2072439044713974"
"56219","281091","281091","281091","0.24260540306568146","0.24260540306568146","0.24260540306568146"
"56233","281161","281161","281161","0.2776220738887787","0.2776220738887787","0.2776220738887787"
"56234","281166","281166","281166","0.17803144454956055","0.17803144454956055","0.17803144454956055"
"56246","281226","281226","281226","0.1987590193748474","0.1987590193748474","0.1987590193748474"
"56255","281271","281271","281271","0.1591428965330124","0.1591428965330124","0.1591428965330124"
"56262","281306","281306","281306","0.13476820290088654","0.13476820290088654","0.13476820290088654"
"56267","281331","281331","281331","0.1614491045475006","0.1614491045475006","0.1614491045475006"
"56287","281431","281431","281431","0.253740131855011","0.253740131855011","0.253740131855011"
"56293","281461","281461","281461","0.14031469821929932","0.14031469821929932","0.14031469821929932"
"56304","281516","281516","281516","0.23384016752243042","0.23384016752243042","0.23384016752243042"
"56325","281621","281621","281621","0.37045735120773315","0.37045735120773315","0.37045735120773315"
"56326","281626","281626","281626","0.16399559378623962","0.16399559378623962","0.16399559378623962"
"56336","281676","281676","281676","0.46548059582710266","0.46548059582710266","0.46548059582710266"
"56339","281691","281691","281691","0.23129208385944366","0.23129208385944366","0.23129208385944366"
"56359","281791","281791","281791","0.3183910846710205","0.3183910846710205","0.3183910846710205"
"56360","281796","281796","281796","0.16396169364452362","0.16396169364452362","0.16396169364452362"
"56387","281931","281931","281931","0.23807907104492188","0.23807907104492188","0.23807907104492188"
"56390","281946","281946","281946","0.17812331020832062","0.17812331020832062","0.17812331020832062"
"56396","281976","281976","281976","0.2693992853164673","0.2693992853164673","0.2693992853164673"
"56404","282016","282016","282016","0.04810715466737747","0.04810715466737747","0.04810715466737747"
"56409","282041","282041","282041","0.17546188831329346","0.17546188831329346","0.17546188831329346"
"56410","282046","282046","282046","0.22330689430236816","0.22330689430236816","0.22330689430236816"
"56414","282066","282066","282066","0.40404337644577026","0.40404337644577026","0.40404337644577026"
"56421","282101","282101","282101","0.17975902557373047","0.17975902557373047","0.17975902557373047"
"56425","282121","282121","282121","0.2898111343383789","0.2898111343383789","0.2898111343383789"
"56426","282126","282126","282126","0.10099609941244125","0.10099609941244125","0.10099609941244125"
"56436","282176","282176","282176","0.14651906490325928","0.14651906490325928","0.14651906490325928"
"56440","282196","282196","282196","0.187168687582016","0.187168687582016","0.187168687582016"
"56475","282371","282371","282371","0.3686375319957733","0.3686375319957733","0.3686375319957733"
"56484","282416","282416","282416","0.17229047417640686","0.17229047417640686","0.17229047417640686"
"56485","282421","282421","282421","0.14237186312675476","0.14237186312675476","0.14237186312675476"
"56492","282456","282456","282456","0.3557850420475006","0.3557850420475006","0.3557850420475006"
"56522","282606","282606","282606","0.16478006541728973","0.16478006541728973","0.16478006541728973"
"56570","282846","282846","282846","0.19829514622688293","0.19829514622688293","0.19829514622688293"
"56581","282901","282901","282901","0.15627670288085938","0.15627670288085938","0.15627670288085938"
"56586","282926","282926","282926","0.29388177394866943","0.29388177394866943","0.29388177394866943"
"56589","282941","282941","282941","0.3256232738494873","0.3256232738494873","0.3256232738494873"
"56612","283056","283056","283056","0.19237059354782104","0.19237059354782104","0.19237059354782104"
"56614","283066","283066","283066","0.27263954281806946","0.27263954281806946","0.27263954281806946"
"56618","283086","283086","283086","0.17053015530109406","0.17053015530109406","0.17053015530109406"
"56627","283131","283131","283131","0.12897157669067383","0.12897157669067383","0.12897157669067383"
"56630","283146","283146","283146","0.13564777374267578","0.13564777374267578","0.13564777374267578"
"56639","283191","283191","283191","0.17507225275039673","0.17507225275039673","0.17507225275039673"
"56642","283206","283206","283206","0.3225376009941101","0.3225376009941101","0.3225376009941101"
"56648","283236","283236","283236","0.22484125196933746","0.22484125196933746","0.22484125196933746"
"56652","283256","283256","283256","0.25227081775665283","0.25227081775665283","0.25227081775665283"
"56664","283316","283316","283316","0.2277800440788269","0.2277800440788269","0.2277800440788269"
"56685","283421","283421","283421","0.35444676876068115","0.35444676876068115","0.35444676876068115"
"56693","283461","283461","283461","0.22755083441734314","0.22755083441734314","0.22755083441734314"
"56697","283481","283481","283481","0.141263946890831","0.141263946890831","0.141263946890831"
"56704","283516","283516","283516","0.41461968421936035","0.41461968421936035","0.41461968421936035"
"56720","283596","283596","283596","0.11721710115671158","0.11721710115671158","0.11721710115671158"
"56728","283636","283636","283636","0.1347731351852417","0.1347731351852417","0.1347731351852417"
"56740","283696","283696","283696","0.11601129174232483","0.11601129174232483","0.11601129174232483"
"56760","283796","283796","283796","0.23768556118011475","0.23768556118011475","0.23768556118011475"
"56786","283926","283926","283926","0.24266135692596436","0.24266135692596436","0.24266135692596436"
"56789","283941","283941","283941","0.2905887961387634","0.2905887961387634","0.2905887961387634"
"56790","283946","283946","283946","0.24385902285575867","0.24385902285575867","0.24385902285575867"
"56791","283951","283951","283951","0.2174360156059265","0.2174360156059265","0.2174360156059265"
"56796","283976","283976","283976","0.11060255765914917","0.11060255765914917","0.11060255765914917"
"56818","284086","284086","284086","0.20367711782455444","0.20367711782455444","0.20367711782455444"
"56822","284106","284106","284106","0.4505457282066345","0.4505457282066345","0.4505457282066345"
"56823","284111","284111","284111","0.1756957620382309","0.1756957620382309","0.1756957620382309"
"56845","284221","284221","284221","0.33466190099716187","0.33466190099716187","0.33466190099716187"
"56855","284271","284271","284271","0.1873808056116104","0.1873808056116104","0.1873808056116104"
"56868","284336","284336","284336","0.20397715270519257","0.20397715270519257","0.20397715270519257"
"56874","284366","284366","284366","0.1616428792476654","0.1616428792476654","0.1616428792476654"
"56883","284411","284411","284411","0.19707080721855164","0.19707080721855164","0.19707080721855164"
"56888","284436","284436","284436","0.4058898687362671","0.4058898687362671","0.4058898687362671"
"56899","284491","284491","284491","0.18259406089782715","0.18259406089782715","0.18259406089782715"
"56906","284526","284526","284526","0.2567865252494812","0.2567865252494812","0.2567865252494812"
"56914","284566","284566","284566","0.2878304719924927","0.2878304719924927","0.2878304719924927"
"56919","284591","284591","284591","0.11001770943403244","0.11001770943403244","0.11001770943403244"
"56943","284711","284711","284711","0.1906350553035736","0.1906350553035736","0.1906350553035736"
"56948","284736","284736","284736","0.24598661065101624","0.24598661065101624","0.24598661065101624"
"56953","284761","284761","284761","0.3116558790206909","0.3116558790206909","0.3116558790206909"
"56972","284856","284856","284856","0.12122543156147003","0.12122543156147003","0.12122543156147003"
"56983","284911","284911","284911","0.19298948347568512","0.19298948347568512","0.19298948347568512"
"56995","284971","284971","284971","0.1461675465106964","0.1461675465106964","0.1461675465106964"
"57005","285021","285021","285021","0.1279514878988266","0.1279514878988266","0.1279514878988266"
"57029","285141","285141","285141","0.3166915774345398","0.3166915774345398","0.3166915774345398"
"57040","285196","285196","285196","0.21040046215057373","0.21040046215057373","0.21040046215057373"
"57052","285256","285256","285256","0.09419343620538712","0.09419343620538712","0.09419343620538712"
"57065","285321","285321","285321","0.13214951753616333","0.13214951753616333","0.13214951753616333"
"57088","285436","285436","285436","0.2710747718811035","0.2710747718811035","0.2710747718811035"
"57153","285761","285761","285761","0.344491183757782","0.344491183757782","0.344491183757782"
"57154","285766","285766","285766","0.12179999053478241","0.12179999053478241","0.12179999053478241"
"57161","285801","285801","285801","0.14153632521629333","0.14153632521629333","0.14153632521629333"
"57162","285806","285806","285806","0.23785659670829773","0.23785659670829773","0.23785659670829773"
"57165","285821","285821","285821","0.23500320315361023","0.23500320315361023","0.23500320315361023"
"57172","285856","285856","285856","0.244052454829216","0.244052454829216","0.244052454829216"
"57183","285911","285911","285911","0.30956774950027466","0.30956774950027466","0.30956774950027466"
"57184","285916","285916","285916","0.14404085278511047","0.14404085278511047","0.14404085278511047"
"57188","285936","285936","285936","0.23513361811637878","0.23513361811637878","0.23513361811637878"
"57189","285941","285941","285941","0.29192179441452026","0.29192179441452026","0.29192179441452026"
"57205","286021","286021","286021","0.21669037640094757","0.21669037640094757","0.21669037640094757"
"57219","286091","286091","286091","0.11312179267406464","0.11312179267406464","0.11312179267406464"
"57237","286181","286181","286181","0.20429322123527527","0.20429322123527527","0.20429322123527527"
"57245","286221","286221","286221","0.13906322419643402","0.13906322419643402","0.13906322419643402"
"57257","286281","286281","286281","0.1711510419845581","0.1711510419845581","0.1711510419845581"
"57280","286396","286396","286396","0.22312834858894348","0.22312834858894348","0.22312834858894348"
"57296","286476","286476","286476","0.35885733366012573","0.35885733366012573","0.35885733366012573"
"57312","286556","286556","286556","0.19761210680007935","0.19761210680007935","0.19761210680007935"
"57313","286561","286561","286561","0.1381613314151764","0.1381613314151764","0.1381613314151764"
"57326","286626","286626","286626","0.2708500921726227","0.2708500921726227","0.2708500921726227"
"57329","286641","286641","286641","0.23840713500976562","0.23840713500976562","0.23840713500976562"
"57330","286646","286646","286646","0.41544294357299805","0.41544294357299805","0.41544294357299805"
"57331","286651","286651","286651","0.1623889058828354","0.1623889058828354","0.1623889058828354"
"57356","286776","286776","286776","0.7064892649650574","0.7064892649650574","0.7064892649650574"
"57361","286801","286801","286801","0.40287140011787415","0.40287140011787415","0.40287140011787415"
"57379","286891","286891","286891","0.27053701877593994","0.27053701877593994","0.27053701877593994"
"57397","286981","286981","286981","0.1619328260421753","0.1619328260421753","0.1619328260421753"
"57416","287076","287076","287076","0.2370588630437851","0.2370588630437851","0.2370588630437851"
"57430","287146","287146","287146","0.1540086716413498","0.1540086716413498","0.1540086716413498"
"57443","287211","287211","287211","0.13330486416816711","0.13330486416816711","0.13330486416816711"
"57446","287226","287226","287226","0.21902890503406525","0.21902890503406525","0.21902890503406525"
"57451","287251","287251","287251","0.2963723838329315","0.2963723838329315","0.2963723838329315"
"57452","287256","287256","287256","0.3428678512573242","0.3428678512573242","0.3428678512573242"
"57466","287326","287326","287326","0.2827432155609131","0.2827432155609131","0.2827432155609131"
"57470","287346","287346","287346","0.1369474232196808","0.1369474232196808","0.1369474232196808"
"57471","287351","287351","287351","0.2743133306503296","0.2743133306503296","0.2743133306503296"
"57472","287356","287356","287356","0.2621909976005554","0.2621909976005554","0.2621909976005554"
"57477","287381","287381","287381","0.21257293224334717","0.21257293224334717","0.21257293224334717"
"57481","287401","287401","287401","0.14875730872154236","0.14875730872154236","0.14875730872154236"
"57512","287556","287556","287556","0.18100224435329437","0.18100224435329437","0.18100224435329437"
"57513","287561","287561","287561","0.23622864484786987","0.23622864484786987","0.23622864484786987"
"57525","287621","287621","287621","0.11633208394050598","0.11633208394050598","0.11633208394050598"
"57528","287636","287636","287636","0.21171605587005615","0.21171605587005615","0.21171605587005615"
"57554","287766","287766","287766","0.34990957379341125","0.34990957379341125","0.34990957379341125"
"57566","287826","287826","287826","0.21009597182273865","0.21009597182273865","0.21009597182273865"
"57573","287861","287861","287861","0.30174535512924194","0.30174535512924194","0.30174535512924194"
"57578","287886","287886","287886","0.2999599575996399","0.2999599575996399","0.2999599575996399"
"57583","287911","287911","287911","0.32733598351478577","0.32733598351478577","0.32733598351478577"
"57606","288026","288026","288026","0.22469772398471832","0.22469772398471832","0.22469772398471832"
"57607","288031","288031","288031","0.2896658778190613","0.2896658778190613","0.2896658778190613"
"57618","288086","288086","288086","0.15684151649475098","0.15684151649475098","0.15684151649475098"
"57627","288131","288131","288131","0.2189500331878662","0.2189500331878662","0.2189500331878662"
"57629","288141","288141","288141","0.21072210371494293","0.21072210371494293","0.21072210371494293"
"57634","288166","288166","288166","0.2622610926628113","0.2622610926628113","0.2622610926628113"
"57639","288191","288191","288191","0.15898427367210388","0.15898427367210388","0.15898427367210388"
"57664","288316","288316","288316","0.30838173627853394","0.30838173627853394","0.30838173627853394"
"57666","288326","288326","288326","0.1597326397895813","0.1597326397895813","0.1597326397895813"
"57669","288341","288341","288341","0.13617435097694397","0.13617435097694397","0.13617435097694397"
"57672","288356","288356","288356","0.23525318503379822","0.23525318503379822","0.23525318503379822"
"57678","288386","288386","288386","0.23275291919708252","0.23275291919708252","0.23275291919708252"
"57707","288531","288531","288531","0.16212067008018494","0.16212067008018494","0.16212067008018494"
"57714","288566","288566","288566","0.17312009632587433","0.17312009632587433","0.17312009632587433"
"57752","288756","288756","288756","0.08918192982673645","0.08918192982673645","0.08918192982673645"
"57770","288846","288846","288846","0.38535362482070923","0.38535362482070923","0.38535362482070923"
"57788","288936","288936","288936","0.14999687671661377","0.14999687671661377","0.14999687671661377"
"57792","288956","288956","288956","0.2358212023973465","0.2358212023973465","0.2358212023973465"
"57793","288961","288961","288961","0.16207988560199738","0.16207988560199738","0.16207988560199738"
"57815","289071","289071","289071","0.18580637872219086","0.18580637872219086","0.18580637872219086"
"57817","289081","289081","289081","0.21531616151332855","0.21531616151332855","0.21531616151332855"
"57828","289136","289136","289136","0.07737945765256882","0.07737945765256882","0.07737945765256882"
"57829","289141","289141","289141","0.18849635124206543","0.18849635124206543","0.18849635124206543"
"57839","289191","289191","289191","0.11245647072792053","0.11245647072792053","0.11245647072792053"
"57848","289236","289236","289236","0.14425168931484222","0.14425168931484222","0.14425168931484222"
"57883","289411","289411","289411","0.14985111355781555","0.14985111355781555","0.14985111355781555"
"57885","289421","289421","289421","0.11795955896377563","0.11795955896377563","0.11795955896377563"
"57897","289481","289481","289481","0.4306414723396301","0.4306414723396301","0.4306414723396301"
"57929","289641","289641","289641","0.12849460542201996","0.12849460542201996","0.12849460542201996"
"57944","289716","289716","289716","0.10729559510946274","0.10729559510946274","0.10729559510946274"
"57981","289901","289901","289901","0.24100393056869507","0.24100393056869507","0.24100393056869507"
"57987","289931","289931","289931","0.22718481719493866","0.22718481719493866","0.22718481719493866"
"57989","289941","289941","289941","0.3727847933769226","0.3727847933769226","0.3727847933769226"
"57990","289946","289946","289946","0.2623526155948639","0.2623526155948639","0.2623526155948639"
"57991","289951","289951","289951","0.18263520300388336","0.18263520300388336","0.18263520300388336"
"57998","289986","289986","289986","0.2981569766998291","0.2981569766998291","0.2981569766998291"
"58011","290051","290051","290051","0.5733177661895752","0.5733177661895752","0.5733177661895752"
"58021","290101","290101","290101","0.104438915848732","0.104438915848732","0.104438915848732"
"58036","290176","290176","290176","0.20278315246105194","0.20278315246105194","0.20278315246105194"
"58050","290246","290246","290246","0.2453283965587616","0.2453283965587616","0.2453283965587616"
"58057","290281","290281","290281","0.3190147280693054","0.3190147280693054","0.3190147280693054"
"58066","290326","290326","290326","0.15956798195838928","0.15956798195838928","0.15956798195838928"
"58067","290331","290331","290331","0.1395772397518158","0.1395772397518158","0.1395772397518158"
"58084","290416","290416","290416","0.24284154176712036","0.24284154176712036","0.24284154176712036"
"58133","290661","290661","290661","0.582850992679596","0.582850992679596","0.582850992679596"
"58136","290676","290676","290676","0.17261552810668945","0.17261552810668945","0.17261552810668945"
"58159","290791","290791","290791","0.314489483833313","0.314489483833313","0.314489483833313"
"58165","290821","290821","290821","0.10424407571554184","0.10424407571554184","0.10424407571554184"
"58167","290831","290831","290831","0.45905983448028564","0.45905983448028564","0.45905983448028564"
"58183","290911","290911","290911","0.20463576912879944","0.20463576912879944","0.20463576912879944"
"58199","290991","290991","290991","0.2665201425552368","0.2665201425552368","0.2665201425552368"
"58202","291006","291006","291006","0.17117621004581451","0.17117621004581451","0.17117621004581451"
"58208","291036","291036","291036","0.14388751983642578","0.14388751983642578","0.14388751983642578"
"58215","291071","291071","291071","0.42539748549461365","0.42539748549461365","0.42539748549461365"
"58220","291096","291096","291096","0.23425666987895966","0.23425666987895966","0.23425666987895966"
"58242","291206","291206","291206","0.27224257588386536","0.27224257588386536","0.27224257588386536"
"58258","291286","291286","291286","0.23558422923088074","0.23558422923088074","0.23558422923088074"
"58265","291321","291321","291321","0.14880895614624023","0.14880895614624023","0.14880895614624023"
"58271","291351","291351","291351","0.3815629184246063","0.3815629184246063","0.3815629184246063"
"58292","291456","291456","291456","0.16474878787994385","0.16474878787994385","0.16474878787994385"
"58315","291571","291571","291571","0.2415427267551422","0.2415427267551422","0.2415427267551422"
"58334","291666","291666","291666","0.12383031845092773","0.12383031845092773","0.12383031845092773"
"58344","291716","291716","291716","0.3633798062801361","0.3633798062801361","0.3633798062801361"
"58345","291721","291721","291721","0.23000745475292206","0.23000745475292206","0.23000745475292206"
"58360","291796","291796","291796","0.15757298469543457","0.15757298469543457","0.15757298469543457"
"58381","291901","291901","291901","0.4810568690299988","0.4810568690299988","0.4810568690299988"
"58418","292086","292086","292086","0.2198551893234253","0.2198551893234253","0.2198551893234253"
"58434","292166","292166","292166","0.36692583560943604","0.36692583560943604","0.36692583560943604"
"58444","292216","292216","292216","0.20898091793060303","0.20898091793060303","0.20898091793060303"
