"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Total loss","run-rank0-clicks - Total loss__MIN","run-rank0-clicks - Total loss__MAX"
"48576","242875","242875","242875","2.39638614654541","2.39638614654541","2.39638614654541"
"48596","242975","242975","242975","1.9910305738449097","1.9910305738449097","1.9910305738449097"
"48605","243020","243020","243020","2.0866665840148926","2.0866665840148926","2.0866665840148926"
"48615","243070","243070","243070","2.2255938053131104","2.2255938053131104","2.2255938053131104"
"48645","243220","243220","243220","2.085286855697632","2.085286855697632","2.085286855697632"
"48654","243265","243265","243265","2.2396059036254883","2.2396059036254883","2.2396059036254883"
"48656","243275","243275","243275","1.6878578662872314","1.6878578662872314","1.6878578662872314"
"48661","243300","243300","243300","1.9596469402313232","1.9596469402313232","1.9596469402313232"
"48667","243330","243330","243330","2.4524989128112793","2.4524989128112793","2.4524989128112793"
"48676","243375","243375","243375","2.2661683559417725","2.2661683559417725","2.2661683559417725"
"48680","243395","243395","243395","1.8211904764175415","1.8211904764175415","1.8211904764175415"
"48683","243410","243410","243410","2.4099180698394775","2.4099180698394775","2.4099180698394775"
"48689","243440","243440","243440","2.238792896270752","2.238792896270752","2.238792896270752"
"48722","243605","243605","243605","1.6353099346160889","1.6353099346160889","1.6353099346160889"
"48723","243610","243610","243610","2.7544469833374023","2.7544469833374023","2.7544469833374023"
"48733","243660","243660","243660","1.8543071746826172","1.8543071746826172","1.8543071746826172"
"48763","243810","243810","243810","2.5074000358581543","2.5074000358581543","2.5074000358581543"
"48769","243840","243840","243840","1.9860938787460327","1.9860938787460327","1.9860938787460327"
"48770","243845","243845","243845","1.906678318977356","1.906678318977356","1.906678318977356"
"48776","243875","243875","243875","1.8007358312606812","1.8007358312606812","1.8007358312606812"
"48803","244010","244010","244010","2.81482195854187","2.81482195854187","2.81482195854187"
"48811","244050","244050","244050","1.7539796829223633","1.7539796829223633","1.7539796829223633"
"48817","244080","244080","244080","1.592937707901001","1.592937707901001","1.592937707901001"
"48834","244165","244165","244165","1.7561051845550537","1.7561051845550537","1.7561051845550537"
"48836","244175","244175","244175","2.1462514400482178","2.1462514400482178","2.1462514400482178"
"48837","244180","244180","244180","2.1045594215393066","2.1045594215393066","2.1045594215393066"
"48851","244250","244250","244250","1.811234474182129","1.811234474182129","1.811234474182129"
"48858","244285","244285","244285","1.8914390802383423","1.8914390802383423","1.8914390802383423"
"48862","244305","244305","244305","2.1727302074432373","2.1727302074432373","2.1727302074432373"
"48873","244360","244360","244360","1.9604920148849487","1.9604920148849487","1.9604920148849487"
"48880","244395","244395","244395","1.8296862840652466","1.8296862840652466","1.8296862840652466"
"48885","244420","244420","244420","1.9077116250991821","1.9077116250991821","1.9077116250991821"
"48891","244450","244450","244450","1.9574426412582397","1.9574426412582397","1.9574426412582397"
"48893","244460","244460","244460","2.4780690670013428","2.4780690670013428","2.4780690670013428"
"48926","244625","244625","244625","1.973705768585205","1.973705768585205","1.973705768585205"
"48931","244650","244650","244650","2.098090887069702","2.098090887069702","2.098090887069702"
"48956","244775","244775","244775","2.547567844390869","2.547567844390869","2.547567844390869"
"48961","244800","244800","244800","2.0625338554382324","2.0625338554382324","2.0625338554382324"
"48974","244865","244865","244865","2.6638574600219727","2.6638574600219727","2.6638574600219727"
"48975","244870","244870","244870","2.1357576847076416","2.1357576847076416","2.1357576847076416"
"48983","244910","244910","244910","2.7502787113189697","2.7502787113189697","2.7502787113189697"
"48993","244960","244960","244960","1.920799732208252","1.920799732208252","1.920799732208252"
"49001","245000","245000","245000","2.3190157413482666","2.3190157413482666","2.3190157413482666"
"49003","245010","245010","245010","1.9249361753463745","1.9249361753463745","1.9249361753463745"
"49011","245050","245050","245050","1.8108861446380615","1.8108861446380615","1.8108861446380615"
"49015","245070","245070","245070","1.7146611213684082","1.7146611213684082","1.7146611213684082"
"49026","245125","245125","245125","2.9357500076293945","2.9357500076293945","2.9357500076293945"
"49039","245190","245190","245190","2.0089375972747803","2.0089375972747803","2.0089375972747803"
"49047","245230","245230","245230","1.7763087749481201","1.7763087749481201","1.7763087749481201"
"49057","245280","245280","245280","1.9688355922698975","1.9688355922698975","1.9688355922698975"
"49062","245305","245305","245305","1.843499779701233","1.843499779701233","1.843499779701233"
"49081","245400","245400","245400","2.239969253540039","2.239969253540039","2.239969253540039"
"49096","245475","245475","245475","2.3206896781921387","2.3206896781921387","2.3206896781921387"
"49111","245550","245550","245550","1.8707178831100464","1.8707178831100464","1.8707178831100464"
"49120","245595","245595","245595","2.3270137310028076","2.3270137310028076","2.3270137310028076"
"49121","245600","245600","245600","1.9724522829055786","1.9724522829055786","1.9724522829055786"
"49141","245700","245700","245700","1.9796345233917236","1.9796345233917236","1.9796345233917236"
"49182","245905","245905","245905","2.3437774181365967","2.3437774181365967","2.3437774181365967"
"49183","245910","245910","245910","1.5058904886245728","1.5058904886245728","1.5058904886245728"
"49191","245950","245950","245950","2.071645975112915","2.071645975112915","2.071645975112915"
"49201","246000","246000","246000","1.3230732679367065","1.3230732679367065","1.3230732679367065"
"49206","246025","246025","246025","2.831477403640747","2.831477403640747","2.831477403640747"
"49220","246095","246095","246095","2.184492588043213","2.184492588043213","2.184492588043213"
"49241","246200","246200","246200","2.1400017738342285","2.1400017738342285","2.1400017738342285"
"49242","246205","246205","246205","2.1554007530212402","2.1554007530212402","2.1554007530212402"
"49251","246250","246250","246250","2.299753189086914","2.299753189086914","2.299753189086914"
"49265","246320","246320","246320","1.763711929321289","1.763711929321289","1.763711929321289"
"49267","246330","246330","246330","2.4095470905303955","2.4095470905303955","2.4095470905303955"
"49286","246425","246425","246425","1.9253320693969727","1.9253320693969727","1.9253320693969727"
"49310","246545","246545","246545","2.2451181411743164","2.2451181411743164","2.2451181411743164"
"49327","246630","246630","246630","2.4567959308624268","2.4567959308624268","2.4567959308624268"
"49343","246710","246710","246710","2.0966522693634033","2.0966522693634033","2.0966522693634033"
"49347","246730","246730","246730","2.8736014366149902","2.8736014366149902","2.8736014366149902"
"49378","246885","246885","246885","2.238776206970215","2.238776206970215","2.238776206970215"
"49384","246915","246915","246915","1.6727293729782104","1.6727293729782104","1.6727293729782104"
"49397","246980","246980","246980","2.206768035888672","2.206768035888672","2.206768035888672"
"49419","247090","247090","247090","1.602942943572998","1.602942943572998","1.602942943572998"
"49446","247225","247225","247225","1.9997881650924683","1.9997881650924683","1.9997881650924683"
"49453","247260","247260","247260","2.0980875492095947","2.0980875492095947","2.0980875492095947"
"49456","247275","247275","247275","1.621378779411316","1.621378779411316","1.621378779411316"
"49457","247280","247280","247280","2.075488567352295","2.075488567352295","2.075488567352295"
"49470","247345","247345","247345","2.000389575958252","2.000389575958252","2.000389575958252"
"49476","247375","247375","247375","1.9741712808609009","1.9741712808609009","1.9741712808609009"
"49477","247380","247380","247380","2.193826913833618","2.193826913833618","2.193826913833618"
"49487","247430","247430","247430","2.300368070602417","2.300368070602417","2.300368070602417"
"49488","247435","247435","247435","2.1515278816223145","2.1515278816223145","2.1515278816223145"
"49494","247465","247465","247465","1.5819133520126343","1.5819133520126343","1.5819133520126343"
"49500","247495","247495","247495","2.6386077404022217","2.6386077404022217","2.6386077404022217"
"49518","247585","247585","247585","1.4858005046844482","1.4858005046844482","1.4858005046844482"
"49521","247600","247600","247600","1.6310852766036987","1.6310852766036987","1.6310852766036987"
"49529","247640","247640","247640","1.73101806640625","1.73101806640625","1.73101806640625"
"49539","247690","247690","247690","2.352374792098999","2.352374792098999","2.352374792098999"
"49549","247740","247740","247740","2.248091459274292","2.248091459274292","2.248091459274292"
"49559","247790","247790","247790","2.3230371475219727","2.3230371475219727","2.3230371475219727"
"49608","248035","248035","248035","2.216647148132324","2.216647148132324","2.216647148132324"
"49613","248060","248060","248060","2.368814468383789","2.368814468383789","2.368814468383789"
"49622","248105","248105","248105","1.9303264617919922","1.9303264617919922","1.9303264617919922"
"49623","248110","248110","248110","2.0114636421203613","2.0114636421203613","2.0114636421203613"
"49629","248140","248140","248140","2.231760263442993","2.231760263442993","2.231760263442993"
"49637","248180","248180","248180","1.9794392585754395","1.9794392585754395","1.9794392585754395"
"49643","248210","248210","248210","2.26225209236145","2.26225209236145","2.26225209236145"
"49661","248300","248300","248300","2.0132181644439697","2.0132181644439697","2.0132181644439697"
"49685","248420","248420","248420","2.457505464553833","2.457505464553833","2.457505464553833"
"49700","248495","248495","248495","2.2537636756896973","2.2537636756896973","2.2537636756896973"
"49739","248690","248690","248690","1.7630079984664917","1.7630079984664917","1.7630079984664917"
"49742","248705","248705","248705","2.525731325149536","2.525731325149536","2.525731325149536"
"49752","248755","248755","248755","2.034870147705078","2.034870147705078","2.034870147705078"
"49773","248860","248860","248860","1.578222632408142","1.578222632408142","1.578222632408142"
"49779","248890","248890","248890","1.7779358625411987","1.7779358625411987","1.7779358625411987"
"49780","248895","248895","248895","2.062516212463379","2.062516212463379","2.062516212463379"
"49792","248955","248955","248955","2.035665512084961","2.035665512084961","2.035665512084961"
"49802","249005","249005","249005","2.1873867511749268","2.1873867511749268","2.1873867511749268"
"49821","249100","249100","249100","2.4744606018066406","2.4744606018066406","2.4744606018066406"
"49857","249280","249280","249280","2.1653757095336914","2.1653757095336914","2.1653757095336914"
"49866","249325","249325","249325","2.2975783348083496","2.2975783348083496","2.2975783348083496"
"49875","249370","249370","249370","1.4936087131500244","1.4936087131500244","1.4936087131500244"
"49893","249460","249460","249460","2.7135274410247803","2.7135274410247803","2.7135274410247803"
"49899","249490","249490","249490","2.696122884750366","2.696122884750366","2.696122884750366"
"49932","249655","249655","249655","2.5726256370544434","2.5726256370544434","2.5726256370544434"
"49934","249665","249665","249665","2.0886380672454834","2.0886380672454834","2.0886380672454834"
"49952","249755","249755","249755","2.054158926010132","2.054158926010132","2.054158926010132"
"49956","249775","249775","249775","2.7074875831604004","2.7074875831604004","2.7074875831604004"
"49962","249805","249805","249805","2.217510938644409","2.217510938644409","2.217510938644409"
"49985","249920","249920","249920","2.5238144397735596","2.5238144397735596","2.5238144397735596"
"49991","249950","249950","249950","2.0844717025756836","2.0844717025756836","2.0844717025756836"
"49993","249960","249960","249960","2.061455726623535","2.061455726623535","2.061455726623535"
"50003","250010","250010","250010","1.9001260995864868","1.9001260995864868","1.9001260995864868"
"50009","250040","250040","250040","2.140944480895996","2.140944480895996","2.140944480895996"
"50037","250180","250180","250180","1.9135196208953857","1.9135196208953857","1.9135196208953857"
"50098","250485","250485","250485","2.1736667156219482","2.1736667156219482","2.1736667156219482"
"50100","250495","250495","250495","2.5938382148742676","2.5938382148742676","2.5938382148742676"
"50105","250520","250520","250520","2.3163869380950928","2.3163869380950928","2.3163869380950928"
"50107","250530","250530","250530","1.687788963317871","1.687788963317871","1.687788963317871"
"50108","250535","250535","250535","2.0973711013793945","2.0973711013793945","2.0973711013793945"
"50147","250730","250730","250730","1.8919174671173096","1.8919174671173096","1.8919174671173096"
"50149","250740","250740","250740","2.021320343017578","2.021320343017578","2.021320343017578"
"50164","250815","250815","250815","2.597200870513916","2.597200870513916","2.597200870513916"
"50177","250880","250880","250880","2.5970635414123535","2.5970635414123535","2.5970635414123535"
"50199","250990","250990","250990","1.5581912994384766","1.5581912994384766","1.5581912994384766"
"50200","250995","250995","250995","2.130546808242798","2.130546808242798","2.130546808242798"
"50207","251030","251030","251030","2.062551498413086","2.062551498413086","2.062551498413086"
"50220","251095","251095","251095","2.3141558170318604","2.3141558170318604","2.3141558170318604"
"50232","251155","251155","251155","1.360641598701477","1.360641598701477","1.360641598701477"
"50242","251205","251205","251205","1.698229432106018","1.698229432106018","1.698229432106018"
"50256","251275","251275","251275","1.9837117195129395","1.9837117195129395","1.9837117195129395"
"50257","251280","251280","251280","2.2393479347229004","2.2393479347229004","2.2393479347229004"
"50267","251330","251330","251330","1.930462121963501","1.930462121963501","1.930462121963501"
"50288","251435","251435","251435","1.8882005214691162","1.8882005214691162","1.8882005214691162"
"50307","251530","251530","251530","2.1111340522766113","2.1111340522766113","2.1111340522766113"
"50323","251610","251610","251610","2.053478240966797","2.053478240966797","2.053478240966797"
"50331","251650","251650","251650","2.1386640071868896","2.1386640071868896","2.1386640071868896"
"50340","251695","251695","251695","2.336550712585449","2.336550712585449","2.336550712585449"
"50343","251710","251710","251710","1.9396028518676758","1.9396028518676758","1.9396028518676758"
"50344","251715","251715","251715","2.0480713844299316","2.0480713844299316","2.0480713844299316"
"50348","251735","251735","251735","1.7523683309555054","1.7523683309555054","1.7523683309555054"
"50373","251860","251860","251860","2.1247076988220215","2.1247076988220215","2.1247076988220215"
"50401","252000","252000","252000","2.353463649749756","2.353463649749756","2.353463649749756"
"50410","252045","252045","252045","2.5955100059509277","2.5955100059509277","2.5955100059509277"
"50435","252170","252170","252170","2.50612473487854","2.50612473487854","2.50612473487854"
"50436","252175","252175","252175","2.4220917224884033","2.4220917224884033","2.4220917224884033"
"50441","252200","252200","252200","2.098240852355957","2.098240852355957","2.098240852355957"
"50447","252230","252230","252230","2.451019287109375","2.451019287109375","2.451019287109375"
"50459","252290","252290","252290","2.2960472106933594","2.2960472106933594","2.2960472106933594"
"50468","252335","252335","252335","2.5686471462249756","2.5686471462249756","2.5686471462249756"
"50481","252400","252400","252400","1.4854865074157715","1.4854865074157715","1.4854865074157715"
"50494","252465","252465","252465","2.303654670715332","2.303654670715332","2.303654670715332"
"50522","252605","252605","252605","2.940154552459717","2.940154552459717","2.940154552459717"
"50541","252700","252700","252700","2.0191428661346436","2.0191428661346436","2.0191428661346436"
"50551","252750","252750","252750","2.301729679107666","2.301729679107666","2.301729679107666"
"50602","253005","253005","253005","3.1383328437805176","3.1383328437805176","3.1383328437805176"
"50618","253085","253085","253085","2.123187303543091","2.123187303543091","2.123187303543091"
"50620","253095","253095","253095","1.7801408767700195","1.7801408767700195","1.7801408767700195"
"50638","253185","253185","253185","2.232449769973755","2.232449769973755","2.232449769973755"
"50641","253200","253200","253200","2.320096731185913","2.320096731185913","2.320096731185913"
"50642","253205","253205","253205","1.8017479181289673","1.8017479181289673","1.8017479181289673"
"50648","253235","253235","253235","2.075533390045166","2.075533390045166","2.075533390045166"
"50657","253280","253280","253280","2.48067045211792","2.48067045211792","2.48067045211792"
"50658","253285","253285","253285","2.3073484897613525","2.3073484897613525","2.3073484897613525"
"50660","253295","253295","253295","1.9848582744598389","1.9848582744598389","1.9848582744598389"
"50668","253335","253335","253335","2.5342636108398438","2.5342636108398438","2.5342636108398438"
"50669","253340","253340","253340","2.1500368118286133","2.1500368118286133","2.1500368118286133"
"50673","253360","253360","253360","2.04807710647583","2.04807710647583","2.04807710647583"
"50676","253375","253375","253375","2.152575969696045","2.152575969696045","2.152575969696045"
"50682","253405","253405","253405","1.9503313302993774","1.9503313302993774","1.9503313302993774"
"50684","253415","253415","253415","2.2795472145080566","2.2795472145080566","2.2795472145080566"
"50687","253430","253430","253430","1.9820497035980225","1.9820497035980225","1.9820497035980225"
"50690","253445","253445","253445","2.265805721282959","2.265805721282959","2.265805721282959"
"50693","253460","253460","253460","1.9253653287887573","1.9253653287887573","1.9253653287887573"
"50727","253630","253630","253630","2.3322322368621826","2.3322322368621826","2.3322322368621826"
"50752","253755","253755","253755","2.1903066635131836","2.1903066635131836","2.1903066635131836"
"50767","253830","253830","253830","1.8899651765823364","1.8899651765823364","1.8899651765823364"
"50774","253865","253865","253865","1.6477867364883423","1.6477867364883423","1.6477867364883423"
"50781","253900","253900","253900","2.6301074028015137","2.6301074028015137","2.6301074028015137"
"50782","253905","253905","253905","2.293703079223633","2.293703079223633","2.293703079223633"
"50804","254015","254015","254015","1.7824208736419678","1.7824208736419678","1.7824208736419678"
"50805","254020","254020","254020","1.8734016418457031","1.8734016418457031","1.8734016418457031"
"50824","254115","254115","254115","1.9292948246002197","1.9292948246002197","1.9292948246002197"
"50825","254120","254120","254120","2.2020907402038574","2.2020907402038574","2.2020907402038574"
"50847","254230","254230","254230","2.6892173290252686","2.6892173290252686","2.6892173290252686"
"50863","254310","254310","254310","1.7224639654159546","1.7224639654159546","1.7224639654159546"
"50885","254420","254420","254420","1.9287233352661133","1.9287233352661133","1.9287233352661133"
"50913","254560","254560","254560","2.3897202014923096","2.3897202014923096","2.3897202014923096"
"50915","254570","254570","254570","1.725691795349121","1.725691795349121","1.725691795349121"
"50919","254590","254590","254590","2.580892562866211","2.580892562866211","2.580892562866211"
"50931","254650","254650","254650","2.1673238277435303","2.1673238277435303","2.1673238277435303"
"50971","254850","254850","254850","1.907979130744934","1.907979130744934","1.907979130744934"
"50981","254900","254900","254900","2.23178768157959","2.23178768157959","2.23178768157959"
"50985","254920","254920","254920","1.9675772190093994","1.9675772190093994","1.9675772190093994"
"51000","254995","254995","254995","2.0290608406066895","2.0290608406066895","2.0290608406066895"
"51023","255110","255110","255110","2.579108238220215","2.579108238220215","2.579108238220215"
"51026","255125","255125","255125","2.394022226333618","2.394022226333618","2.394022226333618"
"51034","255165","255165","255165","1.9657838344573975","1.9657838344573975","1.9657838344573975"
"51040","255195","255195","255195","2.114621639251709","2.114621639251709","2.114621639251709"
"51047","255230","255230","255230","1.5520679950714111","1.5520679950714111","1.5520679950714111"
"51065","255320","255320","255320","1.811622142791748","1.811622142791748","1.811622142791748"
"51073","255360","255360","255360","2.081993579864502","2.081993579864502","2.081993579864502"
"51084","255415","255415","255415","2.074134111404419","2.074134111404419","2.074134111404419"
"51087","255430","255430","255430","2.331141948699951","2.331141948699951","2.331141948699951"
"51090","255445","255445","255445","1.8443732261657715","1.8443732261657715","1.8443732261657715"
"51091","255450","255450","255450","2.263784885406494","2.263784885406494","2.263784885406494"
"51099","255490","255490","255490","2.182633876800537","2.182633876800537","2.182633876800537"
"51114","255565","255565","255565","2.265589475631714","2.265589475631714","2.265589475631714"
"51142","255705","255705","255705","2.3793044090270996","2.3793044090270996","2.3793044090270996"
"51149","255740","255740","255740","2.112337589263916","2.112337589263916","2.112337589263916"
"51158","255785","255785","255785","2.0516862869262695","2.0516862869262695","2.0516862869262695"
"51176","255875","255875","255875","2.151444911956787","2.151444911956787","2.151444911956787"
"51191","255950","255950","255950","1.8592700958251953","1.8592700958251953","1.8592700958251953"
"51200","255995","255995","255995","2.5458102226257324","2.5458102226257324","2.5458102226257324"
"51207","256030","256030","256030","2.320542812347412","2.320542812347412","2.320542812347412"
"51212","256055","256055","256055","1.9162253141403198","1.9162253141403198","1.9162253141403198"
"51225","256120","256120","256120","2.0962586402893066","2.0962586402893066","2.0962586402893066"
"51231","256150","256150","256150","2.2588579654693604","2.2588579654693604","2.2588579654693604"
"51241","256200","256200","256200","2.3986644744873047","2.3986644744873047","2.3986644744873047"
"51250","256245","256245","256245","2.2600693702697754","2.2600693702697754","2.2600693702697754"
"51285","256420","256420","256420","2.0474393367767334","2.0474393367767334","2.0474393367767334"
"51329","256640","256640","256640","1.9960176944732666","1.9960176944732666","1.9960176944732666"
"51344","256715","256715","256715","2.102020263671875","2.102020263671875","2.102020263671875"
"51377","256880","256880","256880","1.7026593685150146","1.7026593685150146","1.7026593685150146"
"51382","256905","256905","256905","1.725616455078125","1.725616455078125","1.725616455078125"
"51388","256935","256935","256935","2.1946706771850586","2.1946706771850586","2.1946706771850586"
"51394","256965","256965","256965","2.2135188579559326","2.2135188579559326","2.2135188579559326"
"51404","257015","257015","257015","1.9800734519958496","1.9800734519958496","1.9800734519958496"
"51411","257050","257050","257050","2.2305681705474854","2.2305681705474854","2.2305681705474854"
"51457","257280","257280","257280","2.100353956222534","2.100353956222534","2.100353956222534"
"51478","257385","257385","257385","2.183464288711548","2.183464288711548","2.183464288711548"
"51484","257415","257415","257415","2.241363048553467","2.241363048553467","2.241363048553467"
"51486","257425","257425","257425","2.624898672103882","2.624898672103882","2.624898672103882"
"51493","257460","257460","257460","2.466007947921753","2.466007947921753","2.466007947921753"
"51502","257505","257505","257505","1.8879194259643555","1.8879194259643555","1.8879194259643555"
"51506","257525","257525","257525","1.8694067001342773","1.8694067001342773","1.8694067001342773"
"51510","257545","257545","257545","1.9914644956588745","1.9914644956588745","1.9914644956588745"
"51515","257570","257570","257570","2.001298427581787","2.001298427581787","2.001298427581787"
"51528","257635","257635","257635","2.0895614624023438","2.0895614624023438","2.0895614624023438"
"51530","257645","257645","257645","2.072226047515869","2.072226047515869","2.072226047515869"
"51531","257650","257650","257650","1.8008251190185547","1.8008251190185547","1.8008251190185547"
"51547","257730","257730","257730","2.215437650680542","2.215437650680542","2.215437650680542"
"51557","257780","257780","257780","2.037951946258545","2.037951946258545","2.037951946258545"
"51558","257785","257785","257785","2.2756032943725586","2.2756032943725586","2.2756032943725586"
"51620","258095","258095","258095","2.056813955307007","2.056813955307007","2.056813955307007"
"51621","258100","258100","258100","1.5258235931396484","1.5258235931396484","1.5258235931396484"
"51622","258105","258105","258105","1.8930693864822388","1.8930693864822388","1.8930693864822388"
"51643","258210","258210","258210","2.0123801231384277","2.0123801231384277","2.0123801231384277"
"51650","258245","258245","258245","2.131222724914551","2.131222724914551","2.131222724914551"
"51652","258255","258255","258255","2.342352867126465","2.342352867126465","2.342352867126465"
"51674","258365","258365","258365","1.8263463973999023","1.8263463973999023","1.8263463973999023"
"51690","258445","258445","258445","2.1450936794281006","2.1450936794281006","2.1450936794281006"
"51704","258515","258515","258515","2.5845627784729004","2.5845627784729004","2.5845627784729004"
"51719","258590","258590","258590","2.6277127265930176","2.6277127265930176","2.6277127265930176"
"51730","258645","258645","258645","1.626589298248291","1.626589298248291","1.626589298248291"
"51742","258705","258705","258705","2.192556858062744","2.192556858062744","2.192556858062744"
"51744","258715","258715","258715","2.0937671661376953","2.0937671661376953","2.0937671661376953"
"51795","258970","258970","258970","2.135039806365967","2.135039806365967","2.135039806365967"
"51800","258995","258995","258995","2.2082693576812744","2.2082693576812744","2.2082693576812744"
"51841","259200","259200","259200","1.6846736669540405","1.6846736669540405","1.6846736669540405"
"51850","259245","259245","259245","2.0636253356933594","2.0636253356933594","2.0636253356933594"
"51851","259250","259250","259250","2.5920205116271973","2.5920205116271973","2.5920205116271973"
"51855","259270","259270","259270","2.209075927734375","2.209075927734375","2.209075927734375"
"51861","259300","259300","259300","2.249802350997925","2.249802350997925","2.249802350997925"
"51900","259495","259495","259495","2.8182451725006104","2.8182451725006104","2.8182451725006104"
"51908","259535","259535","259535","1.6597143411636353","1.6597143411636353","1.6597143411636353"
"51912","259555","259555","259555","2.0767393112182617","2.0767393112182617","2.0767393112182617"
"51945","259720","259720","259720","2.4866669178009033","2.4866669178009033","2.4866669178009033"
"51947","259730","259730","259730","2.3100030422210693","2.3100030422210693","2.3100030422210693"
"51963","259810","259810","259810","2.701620578765869","2.701620578765869","2.701620578765869"
"51979","259890","259890","259890","2.1385605335235596","2.1385605335235596","2.1385605335235596"
"51984","259915","259915","259915","1.0708949565887451","1.0708949565887451","1.0708949565887451"
"51987","259930","259930","259930","1.8460264205932617","1.8460264205932617","1.8460264205932617"
"51988","259935","259935","259935","2.0793356895446777","2.0793356895446777","2.0793356895446777"
"52003","260010","260010","260010","1.9296371936798096","1.9296371936798096","1.9296371936798096"
"52015","260070","260070","260070","2.3260385990142822","2.3260385990142822","2.3260385990142822"
"52024","260115","260115","260115","2.3828494548797607","2.3828494548797607","2.3828494548797607"
"52069","260340","260340","260340","1.5625224113464355","1.5625224113464355","1.5625224113464355"
"52081","260400","260400","260400","2.220031976699829","2.220031976699829","2.220031976699829"
"52098","260485","260485","260485","2.081421136856079","2.081421136856079","2.081421136856079"
"52100","260495","260495","260495","2.4255306720733643","2.4255306720733643","2.4255306720733643"
"52106","260525","260525","260525","2.300455093383789","2.300455093383789","2.300455093383789"
"52107","260530","260530","260530","2.1868693828582764","2.1868693828582764","2.1868693828582764"
"52128","260635","260635","260635","2.477585792541504","2.477585792541504","2.477585792541504"
"52129","260640","260640","260640","1.5243580341339111","1.5243580341339111","1.5243580341339111"
"52135","260670","260670","260670","1.9276539087295532","1.9276539087295532","1.9276539087295532"
"52141","260700","260700","260700","1.6065433025360107","1.6065433025360107","1.6065433025360107"
"52163","260810","260810","260810","2.127322196960449","2.127322196960449","2.127322196960449"
"52194","260965","260965","260965","1.0509934425354004","1.0509934425354004","1.0509934425354004"
"52250","261245","261245","261245","2.1888058185577393","2.1888058185577393","2.1888058185577393"
"52280","261395","261395","261395","2.048034191131592","2.048034191131592","2.048034191131592"
"52296","261475","261475","261475","2.1435134410858154","2.1435134410858154","2.1435134410858154"
"52321","261600","261600","261600","2.3682217597961426","2.3682217597961426","2.3682217597961426"
"52329","261640","261640","261640","2.2564949989318848","2.2564949989318848","2.2564949989318848"
"52348","261735","261735","261735","2.3245174884796143","2.3245174884796143","2.3245174884796143"
"52349","261740","261740","261740","2.3132543563842773","2.3132543563842773","2.3132543563842773"
"52365","261820","261820","261820","2.1774497032165527","2.1774497032165527","2.1774497032165527"
"52390","261945","261945","261945","1.6457551717758179","1.6457551717758179","1.6457551717758179"
"52395","261970","261970","261970","2.0966970920562744","2.0966970920562744","2.0966970920562744"
"52407","262030","262030","262030","2.011875867843628","2.011875867843628","2.011875867843628"
"52409","262040","262040","262040","2.3158986568450928","2.3158986568450928","2.3158986568450928"
"52432","262155","262155","262155","1.9446343183517456","1.9446343183517456","1.9446343183517456"
"52464","262315","262315","262315","1.9264569282531738","1.9264569282531738","1.9264569282531738"
"52466","262325","262325","262325","2.1538374423980713","2.1538374423980713","2.1538374423980713"
"52485","262420","262420","262420","2.505796194076538","2.505796194076538","2.505796194076538"
"52491","262450","262450","262450","1.6427295207977295","1.6427295207977295","1.6427295207977295"
"52493","262460","262460","262460","2.4038219451904297","2.4038219451904297","2.4038219451904297"
"52494","262465","262465","262465","1.7128742933273315","1.7128742933273315","1.7128742933273315"
"52496","262475","262475","262475","2.1985151767730713","2.1985151767730713","2.1985151767730713"
"52498","262485","262485","262485","1.7082555294036865","1.7082555294036865","1.7082555294036865"
"52499","262490","262490","262490","2.1507911682128906","2.1507911682128906","2.1507911682128906"
"52513","262560","262560","262560","1.7880597114562988","1.7880597114562988","1.7880597114562988"
"52527","262630","262630","262630","1.5720984935760498","1.5720984935760498","1.5720984935760498"
"52548","262735","262735","262735","1.89656400680542","1.89656400680542","1.89656400680542"
"52550","262745","262745","262745","1.877105951309204","1.877105951309204","1.877105951309204"
"52552","262755","262755","262755","2.6500563621520996","2.6500563621520996","2.6500563621520996"
"52569","262840","262840","262840","1.8247636556625366","1.8247636556625366","1.8247636556625366"
"52573","262860","262860","262860","1.8856911659240723","1.8856911659240723","1.8856911659240723"
"52580","262895","262895","262895","1.9939085245132446","1.9939085245132446","1.9939085245132446"
"52585","262920","262920","262920","1.3912184238433838","1.3912184238433838","1.3912184238433838"
"52592","262955","262955","262955","1.6866915225982666","1.6866915225982666","1.6866915225982666"
"52620","263095","263095","263095","1.9895480871200562","1.9895480871200562","1.9895480871200562"
"52630","263145","263145","263145","2.0774874687194824","2.0774874687194824","2.0774874687194824"
"52643","263210","263210","263210","2.1833596229553223","2.1833596229553223","2.1833596229553223"
"52671","263350","263350","263350","1.2617887258529663","1.2617887258529663","1.2617887258529663"
"52695","263470","263470","263470","1.8320976495742798","1.8320976495742798","1.8320976495742798"
"52697","263480","263480","263480","2.25614070892334","2.25614070892334","2.25614070892334"
"52703","263510","263510","263510","2.2234702110290527","2.2234702110290527","2.2234702110290527"
"52716","263575","263575","263575","1.5618760585784912","1.5618760585784912","1.5618760585784912"
"52719","263590","263590","263590","2.4715898036956787","2.4715898036956787","2.4715898036956787"
"52723","263610","263610","263610","2.32340669631958","2.32340669631958","2.32340669631958"
"52732","263655","263655","263655","2.0131211280822754","2.0131211280822754","2.0131211280822754"
"52737","263680","263680","263680","2.2756452560424805","2.2756452560424805","2.2756452560424805"
