"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - MLM loss","run-rank0-clicks - MLM loss__MIN","run-rank0-clicks - MLM loss__MAX"
"96772","483859","483859","483859","1.0711581707000732","1.0711581707000732","1.0711581707000732"
"96775","483874","483874","483874","2.1135647296905518","2.1135647296905518","2.1135647296905518"
"96787","483934","483934","483934","1.6790425777435303","1.6790425777435303","1.6790425777435303"
"96803","484014","484014","484014","2.1891233921051025","2.1891233921051025","2.1891233921051025"
"96815","484074","484074","484074","1.4244070053100586","1.4244070053100586","1.4244070053100586"
"96822","484109","484109","484109","1.2953616380691528","1.2953616380691528","1.2953616380691528"
"96865","484324","484324","484324","1.601880669593811","1.601880669593811","1.601880669593811"
"96882","484409","484409","484409","1.5568444728851318","1.5568444728851318","1.5568444728851318"
"96912","484559","484559","484559","1.9859058856964111","1.9859058856964111","1.9859058856964111"
"96921","484604","484604","484604","2.120224714279175","2.120224714279175","2.120224714279175"
"96926","484629","484629","484629","1.131181240081787","1.131181240081787","1.131181240081787"
"96927","484634","484634","484634","1.1246817111968994","1.1246817111968994","1.1246817111968994"
"96940","484699","484699","484699","1.6086320877075195","1.6086320877075195","1.6086320877075195"
"96945","484724","484724","484724","2.1005427837371826","2.1005427837371826","2.1005427837371826"
"96951","484754","484754","484754","1.745867133140564","1.745867133140564","1.745867133140564"
"96958","484789","484789","484789","1.6432615518569946","1.6432615518569946","1.6432615518569946"
"96973","484864","484864","484864","1.399011492729187","1.399011492729187","1.399011492729187"
"96992","484959","484959","484959","1.6738102436065674","1.6738102436065674","1.6738102436065674"
"96993","484964","484964","484964","1.5278617143630981","1.5278617143630981","1.5278617143630981"
"97011","485054","485054","485054","1.924338698387146","1.924338698387146","1.924338698387146"
"97023","485114","485114","485114","1.6027624607086182","1.6027624607086182","1.6027624607086182"
"97037","485184","485184","485184","1.0453901290893555","1.0453901290893555","1.0453901290893555"
"97046","485229","485229","485229","1.8454011678695679","1.8454011678695679","1.8454011678695679"
"97051","485254","485254","485254","1.7668973207473755","1.7668973207473755","1.7668973207473755"
"97070","485349","485349","485349","1.762739658355713","1.762739658355713","1.762739658355713"
"97099","485494","485494","485494","1.468163251876831","1.468163251876831","1.468163251876831"
"97115","485574","485574","485574","1.4710971117019653","1.4710971117019653","1.4710971117019653"
"97120","485599","485599","485599","1.5130970478057861","1.5130970478057861","1.5130970478057861"
"97140","485699","485699","485699","1.4925358295440674","1.4925358295440674","1.4925358295440674"
"97148","485739","485739","485739","1.257879614830017","1.257879614830017","1.257879614830017"
"97150","485749","485749","485749","1.5928926467895508","1.5928926467895508","1.5928926467895508"
"97154","485769","485769","485769","1.5674188137054443","1.5674188137054443","1.5674188137054443"
"97170","485849","485849","485849","1.5957144498825073","1.5957144498825073","1.5957144498825073"
"97180","485899","485899","485899","2.092160224914551","2.092160224914551","2.092160224914551"
"97181","485904","485904","485904","1.7212008237838745","1.7212008237838745","1.7212008237838745"
"97206","486029","486029","486029","1.9391670227050781","1.9391670227050781","1.9391670227050781"
"97210","486049","486049","486049","1.3283108472824097","1.3283108472824097","1.3283108472824097"
"97231","486154","486154","486154","1.450562834739685","1.450562834739685","1.450562834739685"
"97245","486224","486224","486224","1.8666443824768066","1.8666443824768066","1.8666443824768066"
"97257","486284","486284","486284","1.7493120431900024","1.7493120431900024","1.7493120431900024"
"97262","486309","486309","486309","1.830512285232544","1.830512285232544","1.830512285232544"
"97272","486359","486359","486359","1.7563624382019043","1.7563624382019043","1.7563624382019043"
"97286","486429","486429","486429","1.751129388809204","1.751129388809204","1.751129388809204"
"97287","486434","486434","486434","1.353842854499817","1.353842854499817","1.353842854499817"
"97288","486439","486439","486439","1.3969663381576538","1.3969663381576538","1.3969663381576538"
"97299","486494","486494","486494","1.6119142770767212","1.6119142770767212","1.6119142770767212"
"97329","486644","486644","486644","1.0369523763656616","1.0369523763656616","1.0369523763656616"
"97337","486684","486684","486684","1.7819125652313232","1.7819125652313232","1.7819125652313232"
"97344","486719","486719","486719","1.356931447982788","1.356931447982788","1.356931447982788"
"97348","486739","486739","486739","1.2201942205429077","1.2201942205429077","1.2201942205429077"
"97366","486829","486829","486829","1.8947956562042236","1.8947956562042236","1.8947956562042236"
"97375","486874","486874","486874","1.7661006450653076","1.7661006450653076","1.7661006450653076"
"97381","486904","486904","486904","1.3698490858078003","1.3698490858078003","1.3698490858078003"
"97384","486919","486919","486919","1.9602073431015015","1.9602073431015015","1.9602073431015015"
"97399","486994","486994","486994","1.3755950927734375","1.3755950927734375","1.3755950927734375"
"97400","486999","486999","486999","1.8691471815109253","1.8691471815109253","1.8691471815109253"
"97404","487019","487019","487019","1.5616188049316406","1.5616188049316406","1.5616188049316406"
"97423","487114","487114","487114","1.7569490671157837","1.7569490671157837","1.7569490671157837"
"97443","487214","487214","487214","1.1779015064239502","1.1779015064239502","1.1779015064239502"
"97467","487334","487334","487334","1.938997507095337","1.938997507095337","1.938997507095337"
"97479","487394","487394","487394","1.414689540863037","1.414689540863037","1.414689540863037"
"97480","487399","487399","487399","1.4177918434143066","1.4177918434143066","1.4177918434143066"
"97483","487414","487414","487414","1.2212810516357422","1.2212810516357422","1.2212810516357422"
"97486","487429","487429","487429","1.442880392074585","1.442880392074585","1.442880392074585"
"97490","487449","487449","487449","1.508090615272522","1.508090615272522","1.508090615272522"
"97505","487524","487524","487524","1.2574752569198608","1.2574752569198608","1.2574752569198608"
"97507","487534","487534","487534","1.5249518156051636","1.5249518156051636","1.5249518156051636"
"97526","487629","487629","487629","1.469052791595459","1.469052791595459","1.469052791595459"
"97538","487689","487689","487689","1.973274827003479","1.973274827003479","1.973274827003479"
"97540","487699","487699","487699","1.7651443481445312","1.7651443481445312","1.7651443481445312"
"97543","487714","487714","487714","1.4336867332458496","1.4336867332458496","1.4336867332458496"
"97567","487834","487834","487834","1.7930562496185303","1.7930562496185303","1.7930562496185303"
"97607","488034","488034","488034","1.5700547695159912","1.5700547695159912","1.5700547695159912"
"97609","488044","488044","488044","1.693782091140747","1.693782091140747","1.693782091140747"
"97626","488129","488129","488129","1.9251799583435059","1.9251799583435059","1.9251799583435059"
"97654","488269","488269","488269","1.354308009147644","1.354308009147644","1.354308009147644"
"97661","488304","488304","488304","1.325252890586853","1.325252890586853","1.325252890586853"
"97670","488349","488349","488349","1.6536808013916016","1.6536808013916016","1.6536808013916016"
"97673","488364","488364","488364","1.6847081184387207","1.6847081184387207","1.6847081184387207"
"97676","488379","488379","488379","1.3593844175338745","1.3593844175338745","1.3593844175338745"
"97707","488534","488534","488534","1.4383524656295776","1.4383524656295776","1.4383524656295776"
"97715","488574","488574","488574","2.1838550567626953","2.1838550567626953","2.1838550567626953"
"97720","488599","488599","488599","2.2832624912261963","2.2832624912261963","2.2832624912261963"
"97724","488619","488619","488619","1.4276232719421387","1.4276232719421387","1.4276232719421387"
"97749","488744","488744","488744","2.3284568786621094","2.3284568786621094","2.3284568786621094"
"97758","488789","488789","488789","2.4529988765716553","2.4529988765716553","2.4529988765716553"
"97780","488899","488899","488899","1.8567062616348267","1.8567062616348267","1.8567062616348267"
"97786","488929","488929","488929","1.6883597373962402","1.6883597373962402","1.6883597373962402"
"97788","488939","488939","488939","1.3195840120315552","1.3195840120315552","1.3195840120315552"
"97800","488999","488999","488999","1.2967807054519653","1.2967807054519653","1.2967807054519653"
"97802","489009","489009","489009","1.546393632888794","1.546393632888794","1.546393632888794"
"97803","489014","489014","489014","1.5621048212051392","1.5621048212051392","1.5621048212051392"
"97804","489019","489019","489019","1.7223268747329712","1.7223268747329712","1.7223268747329712"
"97805","489024","489024","489024","1.5531784296035767","1.5531784296035767","1.5531784296035767"
"97821","489104","489104","489104","1.22553288936615","1.22553288936615","1.22553288936615"
"97827","489134","489134","489134","1.6211875677108765","1.6211875677108765","1.6211875677108765"
"97861","489304","489304","489304","1.6369798183441162","1.6369798183441162","1.6369798183441162"
"97866","489329","489329","489329","1.7031141519546509","1.7031141519546509","1.7031141519546509"
"97879","489394","489394","489394","1.0838254690170288","1.0838254690170288","1.0838254690170288"
"97891","489454","489454","489454","1.6558606624603271","1.6558606624603271","1.6558606624603271"
"97905","489524","489524","489524","1.6088595390319824","1.6088595390319824","1.6088595390319824"
"97907","489534","489534","489534","1.730452299118042","1.730452299118042","1.730452299118042"
"97914","489569","489569","489569","1.8190886974334717","1.8190886974334717","1.8190886974334717"
"97935","489674","489674","489674","1.6867505311965942","1.6867505311965942","1.6867505311965942"
"97953","489764","489764","489764","1.9810477495193481","1.9810477495193481","1.9810477495193481"
"97964","489819","489819","489819","1.8749219179153442","1.8749219179153442","1.8749219179153442"
"97973","489864","489864","489864","2.0687849521636963","2.0687849521636963","2.0687849521636963"
"97982","489909","489909","489909","1.9011231660842896","1.9011231660842896","1.9011231660842896"
"97983","489914","489914","489914","2.3427257537841797","2.3427257537841797","2.3427257537841797"
"98001","490004","490004","490004","1.888053059577942","1.888053059577942","1.888053059577942"
"98034","490169","490169","490169","1.9473587274551392","1.9473587274551392","1.9473587274551392"
"98037","490184","490184","490184","1.5431815385818481","1.5431815385818481","1.5431815385818481"
"98053","490264","490264","490264","1.8816347122192383","1.8816347122192383","1.8816347122192383"
"98065","490324","490324","490324","1.8131343126296997","1.8131343126296997","1.8131343126296997"
"98069","490344","490344","490344","1.8431260585784912","1.8431260585784912","1.8431260585784912"
"98097","490484","490484","490484","1.884253978729248","1.884253978729248","1.884253978729248"
"98100","490499","490499","490499","1.6504204273223877","1.6504204273223877","1.6504204273223877"
"98108","490539","490539","490539","1.746955394744873","1.746955394744873","1.746955394744873"
"98117","490584","490584","490584","1.963539958000183","1.963539958000183","1.963539958000183"
"98140","490699","490699","490699","1.6161354780197144","1.6161354780197144","1.6161354780197144"
"98143","490714","490714","490714","1.93159818649292","1.93159818649292","1.93159818649292"
"98186","490929","490929","490929","1.500159502029419","1.500159502029419","1.500159502029419"
"98208","491039","491039","491039","1.28182852268219","1.28182852268219","1.28182852268219"
"98209","491044","491044","491044","2.003218650817871","2.003218650817871","2.003218650817871"
"98218","491089","491089","491089","1.5121707916259766","1.5121707916259766","1.5121707916259766"
"98219","491094","491094","491094","1.7754933834075928","1.7754933834075928","1.7754933834075928"
"98228","491139","491139","491139","1.7392991781234741","1.7392991781234741","1.7392991781234741"
"98231","491154","491154","491154","1.6585692167282104","1.6585692167282104","1.6585692167282104"
"98233","491164","491164","491164","1.3108716011047363","1.3108716011047363","1.3108716011047363"
"98239","491194","491194","491194","2.337674856185913","2.337674856185913","2.337674856185913"
"98252","491259","491259","491259","1.7878986597061157","1.7878986597061157","1.7878986597061157"
"98261","491304","491304","491304","1.6184260845184326","1.6184260845184326","1.6184260845184326"
"98303","491514","491514","491514","1.626403570175171","1.626403570175171","1.626403570175171"
"98309","491544","491544","491544","1.6568682193756104","1.6568682193756104","1.6568682193756104"
"98316","491579","491579","491579","1.7819576263427734","1.7819576263427734","1.7819576263427734"
"98325","491624","491624","491624","1.5536717176437378","1.5536717176437378","1.5536717176437378"
"98343","491714","491714","491714","1.2591763734817505","1.2591763734817505","1.2591763734817505"
"98355","491774","491774","491774","1.907405138015747","1.907405138015747","1.907405138015747"
"98359","491794","491794","491794","2.0936858654022217","2.0936858654022217","2.0936858654022217"
"98383","491914","491914","491914","1.7275152206420898","1.7275152206420898","1.7275152206420898"
"98386","491929","491929","491929","1.548006296157837","1.548006296157837","1.548006296157837"
"98394","491969","491969","491969","2.1772029399871826","2.1772029399871826","2.1772029399871826"
"98397","491984","491984","491984","1.2085212469100952","1.2085212469100952","1.2085212469100952"
"98404","492019","492019","492019","1.5095293521881104","1.5095293521881104","1.5095293521881104"
"98428","492139","492139","492139","1.6875815391540527","1.6875815391540527","1.6875815391540527"
"98442","492209","492209","492209","1.7369699478149414","1.7369699478149414","1.7369699478149414"
"98474","492369","492369","492369","1.5286320447921753","1.5286320447921753","1.5286320447921753"
"98495","492474","492474","492474","1.5759755373001099","1.5759755373001099","1.5759755373001099"
"98500","492499","492499","492499","1.1946550607681274","1.1946550607681274","1.1946550607681274"
"98503","492514","492514","492514","1.943567156791687","1.943567156791687","1.943567156791687"
"98520","492599","492599","492599","1.7545872926712036","1.7545872926712036","1.7545872926712036"
"98553","492764","492764","492764","1.5639327764511108","1.5639327764511108","1.5639327764511108"
"98554","492769","492769","492769","1.816179871559143","1.816179871559143","1.816179871559143"
"98563","492814","492814","492814","1.6147863864898682","1.6147863864898682","1.6147863864898682"
"98566","492829","492829","492829","1.7434364557266235","1.7434364557266235","1.7434364557266235"
"98600","492999","492999","492999","1.361304521560669","1.361304521560669","1.361304521560669"
"98601","493004","493004","493004","1.2512083053588867","1.2512083053588867","1.2512083053588867"
"98606","493029","493029","493029","2.154395818710327","2.154395818710327","2.154395818710327"
"98614","493069","493069","493069","1.1543867588043213","1.1543867588043213","1.1543867588043213"
"98616","493079","493079","493079","1.8859862089157104","1.8859862089157104","1.8859862089157104"
"98622","493109","493109","493109","1.433526873588562","1.433526873588562","1.433526873588562"
"98624","493119","493119","493119","1.6493159532546997","1.6493159532546997","1.6493159532546997"
"98636","493179","493179","493179","1.4744004011154175","1.4744004011154175","1.4744004011154175"
"98649","493244","493244","493244","1.5391865968704224","1.5391865968704224","1.5391865968704224"
"98684","493419","493419","493419","1.2850488424301147","1.2850488424301147","1.2850488424301147"
"98693","493464","493464","493464","1.628340244293213","1.628340244293213","1.628340244293213"
"98707","493534","493534","493534","2.0819790363311768","2.0819790363311768","2.0819790363311768"
"98708","493539","493539","493539","1.1840198040008545","1.1840198040008545","1.1840198040008545"
"98709","493544","493544","493544","1.8121145963668823","1.8121145963668823","1.8121145963668823"
"98727","493634","493634","493634","1.8634095191955566","1.8634095191955566","1.8634095191955566"
"98730","493649","493649","493649","1.4316388368606567","1.4316388368606567","1.4316388368606567"
"98732","493659","493659","493659","1.475791096687317","1.475791096687317","1.475791096687317"
"98736","493679","493679","493679","1.5015546083450317","1.5015546083450317","1.5015546083450317"
"98739","493694","493694","493694","1.9409924745559692","1.9409924745559692","1.9409924745559692"
"98757","493784","493784","493784","1.323652982711792","1.323652982711792","1.323652982711792"
"98761","493804","493804","493804","1.7509430646896362","1.7509430646896362","1.7509430646896362"
"98810","494049","494049","494049","1.330214500427246","1.330214500427246","1.330214500427246"
"98811","494054","494054","494054","1.7944254875183105","1.7944254875183105","1.7944254875183105"
"98827","494134","494134","494134","1.7262362241744995","1.7262362241744995","1.7262362241744995"
"98829","494144","494144","494144","1.800135612487793","1.800135612487793","1.800135612487793"
"98834","494169","494169","494169","1.389570951461792","1.389570951461792","1.389570951461792"
"98841","494204","494204","494204","1.737982988357544","1.737982988357544","1.737982988357544"
"98850","494249","494249","494249","2.0850439071655273","2.0850439071655273","2.0850439071655273"
"98868","494339","494339","494339","1.5744835138320923","1.5744835138320923","1.5744835138320923"
"98891","494454","494454","494454","1.4318591356277466","1.4318591356277466","1.4318591356277466"
"98893","494464","494464","494464","1.988222599029541","1.988222599029541","1.988222599029541"
"98925","494624","494624","494624","1.3485972881317139","1.3485972881317139","1.3485972881317139"
"98931","494654","494654","494654","2.0477347373962402","2.0477347373962402","2.0477347373962402"
"98932","494659","494659","494659","1.5493438243865967","1.5493438243865967","1.5493438243865967"
"98942","494709","494709","494709","1.642991065979004","1.642991065979004","1.642991065979004"
"98943","494714","494714","494714","1.5510083436965942","1.5510083436965942","1.5510083436965942"
"98963","494814","494814","494814","2.2448315620422363","2.2448315620422363","2.2448315620422363"
"98969","494844","494844","494844","1.2384421825408936","1.2384421825408936","1.2384421825408936"
"98970","494849","494849","494849","2.152301549911499","2.152301549911499","2.152301549911499"
"98980","494899","494899","494899","1.5166958570480347","1.5166958570480347","1.5166958570480347"
"98982","494909","494909","494909","1.5297623872756958","1.5297623872756958","1.5297623872756958"
"98987","494934","494934","494934","1.5976014137268066","1.5976014137268066","1.5976014137268066"
"98994","494969","494969","494969","1.6333388090133667","1.6333388090133667","1.6333388090133667"
"99000","494999","494999","494999","1.440544605255127","1.440544605255127","1.440544605255127"
"99009","495044","495044","495044","1.4339936971664429","1.4339936971664429","1.4339936971664429"
"99025","495124","495124","495124","2.0698492527008057","2.0698492527008057","2.0698492527008057"
"99045","495224","495224","495224","1.2689590454101562","1.2689590454101562","1.2689590454101562"
"99049","495244","495244","495244","2.1324777603149414","2.1324777603149414","2.1324777603149414"
"99053","495264","495264","495264","1.8065853118896484","1.8065853118896484","1.8065853118896484"
"99068","495339","495339","495339","1.8712741136550903","1.8712741136550903","1.8712741136550903"
"99073","495364","495364","495364","1.0228157043457031","1.0228157043457031","1.0228157043457031"
"99080","495399","495399","495399","1.8169660568237305","1.8169660568237305","1.8169660568237305"
"99099","495494","495494","495494","1.8470258712768555","1.8470258712768555","1.8470258712768555"
"99117","495584","495584","495584","1.6052868366241455","1.6052868366241455","1.6052868366241455"
"99122","495609","495609","495609","1.712162733078003","1.712162733078003","1.712162733078003"
"99123","495614","495614","495614","1.7425028085708618","1.7425028085708618","1.7425028085708618"
"99125","495624","495624","495624","1.7587074041366577","1.7587074041366577","1.7587074041366577"
"99130","495649","495649","495649","2.0714187622070312","2.0714187622070312","2.0714187622070312"
"99147","495734","495734","495734","1.5154389142990112","1.5154389142990112","1.5154389142990112"
"99161","495804","495804","495804","1.5105546712875366","1.5105546712875366","1.5105546712875366"
"99163","495814","495814","495814","1.5748564004898071","1.5748564004898071","1.5748564004898071"
"99200","495999","495999","495999","2.044677734375","2.044677734375","2.044677734375"
"99216","496079","496079","496079","1.2908440828323364","1.2908440828323364","1.2908440828323364"
"99219","496094","496094","496094","2.0457041263580322","2.0457041263580322","2.0457041263580322"
"99222","496109","496109","496109","1.546846628189087","1.546846628189087","1.546846628189087"
"99243","496214","496214","496214","1.4704562425613403","1.4704562425613403","1.4704562425613403"
"99244","496219","496219","496219","1.658618688583374","1.658618688583374","1.658618688583374"
"99246","496229","496229","496229","1.2144395112991333","1.2144395112991333","1.2144395112991333"
"99263","496314","496314","496314","1.4792674779891968","1.4792674779891968","1.4792674779891968"
"99270","496349","496349","496349","1.863511323928833","1.863511323928833","1.863511323928833"
"99286","496429","496429","496429","1.732750654220581","1.732750654220581","1.732750654220581"
"99287","496434","496434","496434","1.5559688806533813","1.5559688806533813","1.5559688806533813"
"99304","496519","496519","496519","1.6925455331802368","1.6925455331802368","1.6925455331802368"
"99315","496574","496574","496574","1.9696649312973022","1.9696649312973022","1.9696649312973022"
"99320","496599","496599","496599","1.7377575635910034","1.7377575635910034","1.7377575635910034"
"99321","496604","496604","496604","1.7875587940216064","1.7875587940216064","1.7875587940216064"
"99331","496654","496654","496654","1.499237298965454","1.499237298965454","1.499237298965454"
"99364","496819","496819","496819","1.5119737386703491","1.5119737386703491","1.5119737386703491"
"99367","496834","496834","496834","1.5596717596054077","1.5596717596054077","1.5596717596054077"
"99373","496864","496864","496864","1.6939181089401245","1.6939181089401245","1.6939181089401245"
"99377","496884","496884","496884","1.7402931451797485","1.7402931451797485","1.7402931451797485"
"99382","496909","496909","496909","1.5125834941864014","1.5125834941864014","1.5125834941864014"
"99384","496919","496919","496919","2.2803022861480713","2.2803022861480713","2.2803022861480713"
"99387","496934","496934","496934","1.2448949813842773","1.2448949813842773","1.2448949813842773"
"99388","496939","496939","496939","1.7630680799484253","1.7630680799484253","1.7630680799484253"
"99429","497144","497144","497144","1.340273380279541","1.340273380279541","1.340273380279541"
"99449","497244","497244","497244","1.8610975742340088","1.8610975742340088","1.8610975742340088"
"99479","497394","497394","497394","1.5451927185058594","1.5451927185058594","1.5451927185058594"
"99480","497399","497399","497399","1.4673086404800415","1.4673086404800415","1.4673086404800415"
"99488","497439","497439","497439","1.7438002824783325","1.7438002824783325","1.7438002824783325"
"99490","497449","497449","497449","1.6620700359344482","1.6620700359344482","1.6620700359344482"
"99496","497479","497479","497479","1.601069450378418","1.601069450378418","1.601069450378418"
"99498","497489","497489","497489","1.7264560461044312","1.7264560461044312","1.7264560461044312"
"99499","497494","497494","497494","1.536286473274231","1.536286473274231","1.536286473274231"
"99523","497614","497614","497614","1.3605116605758667","1.3605116605758667","1.3605116605758667"
"99524","497619","497619","497619","1.7052141427993774","1.7052141427993774","1.7052141427993774"
"99539","497694","497694","497694","1.905653476715088","1.905653476715088","1.905653476715088"
"99547","497734","497734","497734","1.7631616592407227","1.7631616592407227","1.7631616592407227"
"99576","497879","497879","497879","1.4071054458618164","1.4071054458618164","1.4071054458618164"
"99581","497904","497904","497904","0.9694938659667969","0.9694938659667969","0.9694938659667969"
"99582","497909","497909","497909","1.9520411491394043","1.9520411491394043","1.9520411491394043"
"99594","497969","497969","497969","1.9777201414108276","1.9777201414108276","1.9777201414108276"
"99596","497979","497979","497979","1.7079771757125854","1.7079771757125854","1.7079771757125854"
"99650","498249","498249","498249","1.6493189334869385","1.6493189334869385","1.6493189334869385"
"99651","498254","498254","498254","1.319381594657898","1.319381594657898","1.319381594657898"
"99663","498314","498314","498314","1.7285221815109253","1.7285221815109253","1.7285221815109253"
"99695","498474","498474","498474","1.8550182580947876","1.8550182580947876","1.8550182580947876"
"99700","498499","498499","498499","1.4131677150726318","1.4131677150726318","1.4131677150726318"
"99716","498579","498579","498579","1.8388350009918213","1.8388350009918213","1.8388350009918213"
"99718","498589","498589","498589","1.4826569557189941","1.4826569557189941","1.4826569557189941"
"99729","498644","498644","498644","1.2489436864852905","1.2489436864852905","1.2489436864852905"
"99737","498684","498684","498684","1.4696980714797974","1.4696980714797974","1.4696980714797974"
"99739","498694","498694","498694","1.3762540817260742","1.3762540817260742","1.3762540817260742"
"99756","498779","498779","498779","2.126082181930542","2.126082181930542","2.126082181930542"
"99762","498809","498809","498809","1.7013003826141357","1.7013003826141357","1.7013003826141357"
"99773","498864","498864","498864","1.2579879760742188","1.2579879760742188","1.2579879760742188"
"99776","498879","498879","498879","1.7972933053970337","1.7972933053970337","1.7972933053970337"
"99806","499029","499029","499029","1.4880167245864868","1.4880167245864868","1.4880167245864868"
"99817","499084","499084","499084","1.6802884340286255","1.6802884340286255","1.6802884340286255"
"99823","499114","499114","499114","1.642082691192627","1.642082691192627","1.642082691192627"
"99827","499134","499134","499134","1.9280283451080322","1.9280283451080322","1.9280283451080322"
"99835","499174","499174","499174","1.838377833366394","1.838377833366394","1.838377833366394"
"99844","499219","499219","499219","1.3195908069610596","1.3195908069610596","1.3195908069610596"
"99850","499249","499249","499249","2.1120998859405518","2.1120998859405518","2.1120998859405518"
"99880","499399","499399","499399","1.8521101474761963","1.8521101474761963","1.8521101474761963"
"99883","499414","499414","499414","1.5198312997817993","1.5198312997817993","1.5198312997817993"
"99910","499549","499549","499549","1.524430274963379","1.524430274963379","1.524430274963379"
"99915","499574","499574","499574","1.8755673170089722","1.8755673170089722","1.8755673170089722"
"99922","499609","499609","499609","1.5338051319122314","1.5338051319122314","1.5338051319122314"
"99946","499729","499729","499729","1.5617417097091675","1.5617417097091675","1.5617417097091675"
"99955","499774","499774","499774","1.3485137224197388","1.3485137224197388","1.3485137224197388"
"99962","499809","499809","499809","1.2474548816680908","1.2474548816680908","1.2474548816680908"
"99964","499819","499819","499819","1.2721556425094604","1.2721556425094604","1.2721556425094604"
"99966","499829","499829","499829","1.2607109546661377","1.2607109546661377","1.2607109546661377"
"99997","499984","499984","499984","1.6708067655563354","1.6708067655563354","1.6708067655563354"
"100027","500134","500134","500134","1.3906831741333008","1.3906831741333008","1.3906831741333008"
"100029","500144","500144","500144","1.443314790725708","1.443314790725708","1.443314790725708"
"100035","500174","500174","500174","1.2868269681930542","1.2868269681930542","1.2868269681930542"
"100038","500189","500189","500189","1.135940670967102","1.135940670967102","1.135940670967102"
"100046","500229","500229","500229","1.6287413835525513","1.6287413835525513","1.6287413835525513"
"100047","500234","500234","500234","1.4711017608642578","1.4711017608642578","1.4711017608642578"
"100048","500239","500239","500239","1.460708498954773","1.460708498954773","1.460708498954773"
"100053","500264","500264","500264","1.6283760070800781","1.6283760070800781","1.6283760070800781"
"100064","500319","500319","500319","1.2374095916748047","1.2374095916748047","1.2374095916748047"
"100067","500334","500334","500334","1.5297561883926392","1.5297561883926392","1.5297561883926392"
"100069","500344","500344","500344","1.6696069240570068","1.6696069240570068","1.6696069240570068"
"100088","500439","500439","500439","1.4419636726379395","1.4419636726379395","1.4419636726379395"
"100121","500604","500604","500604","1.613935112953186","1.613935112953186","1.613935112953186"
"100124","500619","500619","500619","1.5391896963119507","1.5391896963119507","1.5391896963119507"
"100127","500634","500634","500634","1.9752662181854248","1.9752662181854248","1.9752662181854248"
"100135","500674","500674","500674","1.74173104763031","1.74173104763031","1.74173104763031"
"100149","500744","500744","500744","1.4321764707565308","1.4321764707565308","1.4321764707565308"
"100169","500844","500844","500844","1.8885807991027832","1.8885807991027832","1.8885807991027832"
"100181","500904","500904","500904","1.4491132497787476","1.4491132497787476","1.4491132497787476"
"100191","500954","500954","500954","2.107344388961792","2.107344388961792","2.107344388961792"
"100198","500989","500989","500989","1.4366849660873413","1.4366849660873413","1.4366849660873413"
"100200","500999","500999","500999","2.2738358974456787","2.2738358974456787","2.2738358974456787"
"100208","501039","501039","501039","1.4577988386154175","1.4577988386154175","1.4577988386154175"
"100210","501049","501049","501049","2.1782636642456055","2.1782636642456055","2.1782636642456055"
"100222","501109","501109","501109","1.6821931600570679","1.6821931600570679","1.6821931600570679"
"100237","501184","501184","501184","1.5234606266021729","1.5234606266021729","1.5234606266021729"
"100238","501189","501189","501189","1.3837385177612305","1.3837385177612305","1.3837385177612305"
"100246","501229","501229","501229","1.5759236812591553","1.5759236812591553","1.5759236812591553"
"100253","501264","501264","501264","1.8865083456039429","1.8865083456039429","1.8865083456039429"
"100255","501274","501274","501274","1.508986234664917","1.508986234664917","1.508986234664917"
"100272","501359","501359","501359","1.5922291278839111","1.5922291278839111","1.5922291278839111"
"100276","501379","501379","501379","1.5805257558822632","1.5805257558822632","1.5805257558822632"
"100287","501434","501434","501434","1.6783643960952759","1.6783643960952759","1.6783643960952759"
"100291","501454","501454","501454","1.886522889137268","1.886522889137268","1.886522889137268"
"100295","501474","501474","501474","1.8832571506500244","1.8832571506500244","1.8832571506500244"
"100319","501594","501594","501594","1.8833105564117432","1.8833105564117432","1.8833105564117432"
"100330","501649","501649","501649","1.7466099262237549","1.7466099262237549","1.7466099262237549"
"100333","501664","501664","501664","2.1432955265045166","2.1432955265045166","2.1432955265045166"
"100353","501764","501764","501764","1.6912307739257812","1.6912307739257812","1.6912307739257812"
"100363","501814","501814","501814","1.65072500705719","1.65072500705719","1.65072500705719"
"100369","501844","501844","501844","1.6720213890075684","1.6720213890075684","1.6720213890075684"
"100385","501924","501924","501924","1.484073519706726","1.484073519706726","1.484073519706726"
"100386","501929","501929","501929","1.5834879875183105","1.5834879875183105","1.5834879875183105"
"100408","502039","502039","502039","1.4321006536483765","1.4321006536483765","1.4321006536483765"
"100430","502149","502149","502149","1.428606629371643","1.428606629371643","1.428606629371643"
"100436","502179","502179","502179","1.3461487293243408","1.3461487293243408","1.3461487293243408"
"100446","502229","502229","502229","2.149658679962158","2.149658679962158","2.149658679962158"
"100447","502234","502234","502234","1.7070332765579224","1.7070332765579224","1.7070332765579224"
"100466","502329","502329","502329","1.7535290718078613","1.7535290718078613","1.7535290718078613"
"100486","502429","502429","502429","2.239253282546997","2.239253282546997","2.239253282546997"
"100516","502579","502579","502579","1.894547939300537","1.894547939300537","1.894547939300537"
"100557","502784","502784","502784","2.0793471336364746","2.0793471336364746","2.0793471336364746"
"100566","502829","502829","502829","2.0218050479888916","2.0218050479888916","2.0218050479888916"
"100570","502849","502849","502849","1.7164064645767212","1.7164064645767212","1.7164064645767212"
"100596","502979","502979","502979","1.5868520736694336","1.5868520736694336","1.5868520736694336"
