"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - MLM loss","run-multi-task-without-debiasing - MLM loss__MIN","run-multi-task-without-debiasing - MLM loss__MAX"
"74554","372769","372769","372769","1.8498008251190186","1.8498008251190186","1.8498008251190186"
"74555","372774","372774","372774","2.5534510612487793","2.5534510612487793","2.5534510612487793"
"74556","372779","372779","372779","1.6427255868911743","1.6427255868911743","1.6427255868911743"
"74562","372809","372809","372809","1.5910531282424927","1.5910531282424927","1.5910531282424927"
"74573","372864","372864","372864","1.715985655784607","1.715985655784607","1.715985655784607"
"74590","372949","372949","372949","2.4417595863342285","2.4417595863342285","2.4417595863342285"
"74591","372954","372954","372954","1.781718373298645","1.781718373298645","1.781718373298645"
"74603","373014","373014","373014","1.7047005891799927","1.7047005891799927","1.7047005891799927"
"74613","373064","373064","373064","2.004182815551758","2.004182815551758","2.004182815551758"
"74614","373069","373069","373069","1.7826672792434692","1.7826672792434692","1.7826672792434692"
"74656","373279","373279","373279","1.3157955408096313","1.3157955408096313","1.3157955408096313"
"74669","373344","373344","373344","1.8058866262435913","1.8058866262435913","1.8058866262435913"
"74685","373424","373424","373424","1.7223981618881226","1.7223981618881226","1.7223981618881226"
"74687","373434","373434","373434","1.1638214588165283","1.1638214588165283","1.1638214588165283"
"74690","373449","373449","373449","1.7258325815200806","1.7258325815200806","1.7258325815200806"
"74696","373479","373479","373479","1.9832385778427124","1.9832385778427124","1.9832385778427124"
"74705","373524","373524","373524","1.8653677701950073","1.8653677701950073","1.8653677701950073"
"74720","373599","373599","373599","1.7428174018859863","1.7428174018859863","1.7428174018859863"
"74736","373679","373679","373679","1.8543342351913452","1.8543342351913452","1.8543342351913452"
"74754","373769","373769","373769","1.0511674880981445","1.0511674880981445","1.0511674880981445"
"74766","373829","373829","373829","1.8076941967010498","1.8076941967010498","1.8076941967010498"
"74767","373834","373834","373834","1.3849776983261108","1.3849776983261108","1.3849776983261108"
"74768","373839","373839","373839","2.0031280517578125","2.0031280517578125","2.0031280517578125"
"74771","373854","373854","373854","1.5222097635269165","1.5222097635269165","1.5222097635269165"
"74775","373874","373874","373874","1.3531880378723145","1.3531880378723145","1.3531880378723145"
"74787","373934","373934","373934","1.7232532501220703","1.7232532501220703","1.7232532501220703"
"74795","373974","373974","373974","1.9094792604446411","1.9094792604446411","1.9094792604446411"
"74860","374299","374299","374299","1.4341257810592651","1.4341257810592651","1.4341257810592651"
"74873","374364","374364","374364","2.0699987411499023","2.0699987411499023","2.0699987411499023"
"74879","374394","374394","374394","1.5389559268951416","1.5389559268951416","1.5389559268951416"
"74882","374409","374409","374409","1.7299538850784302","1.7299538850784302","1.7299538850784302"
"74893","374464","374464","374464","1.8813295364379883","1.8813295364379883","1.8813295364379883"
"74900","374499","374499","374499","1.8120869398117065","1.8120869398117065","1.8120869398117065"
"74920","374599","374599","374599","1.5008347034454346","1.5008347034454346","1.5008347034454346"
"74935","374674","374674","374674","2.455798625946045","2.455798625946045","2.455798625946045"
"74941","374704","374704","374704","1.9948161840438843","1.9948161840438843","1.9948161840438843"
"74948","374739","374739","374739","1.728724479675293","1.728724479675293","1.728724479675293"
"74952","374759","374759","374759","1.6434587240219116","1.6434587240219116","1.6434587240219116"
"74957","374784","374784","374784","2.267099142074585","2.267099142074585","2.267099142074585"
"74959","374794","374794","374794","1.8857563734054565","1.8857563734054565","1.8857563734054565"
"74963","374814","374814","374814","1.815495252609253","1.815495252609253","1.815495252609253"
"74978","374889","374889","374889","2.2267608642578125","2.2267608642578125","2.2267608642578125"
"74985","374924","374924","374924","2.104860544204712","2.104860544204712","2.104860544204712"
"74987","374934","374934","374934","1.53778874874115","1.53778874874115","1.53778874874115"
"74988","374939","374939","374939","1.6338452100753784","1.6338452100753784","1.6338452100753784"
"75015","375074","375074","375074","1.7145051956176758","1.7145051956176758","1.7145051956176758"
"75019","375094","375094","375094","1.8625582456588745","1.8625582456588745","1.8625582456588745"
"75024","375119","375119","375119","2.516575336456299","2.516575336456299","2.516575336456299"
"75026","375129","375129","375129","1.5580137968063354","1.5580137968063354","1.5580137968063354"
"75061","375304","375304","375304","2.09885835647583","2.09885835647583","2.09885835647583"
"75063","375314","375314","375314","1.8346117734909058","1.8346117734909058","1.8346117734909058"
"75069","375344","375344","375344","2.1179049015045166","2.1179049015045166","2.1179049015045166"
"75076","375379","375379","375379","1.5939662456512451","1.5939662456512451","1.5939662456512451"
"75095","375474","375474","375474","1.8114365339279175","1.8114365339279175","1.8114365339279175"
"75097","375484","375484","375484","1.6333965063095093","1.6333965063095093","1.6333965063095093"
"75103","375514","375514","375514","2.15907621383667","2.15907621383667","2.15907621383667"
"75116","375579","375579","375579","1.7186788320541382","1.7186788320541382","1.7186788320541382"
"75129","375644","375644","375644","1.8625684976577759","1.8625684976577759","1.8625684976577759"
"75136","375679","375679","375679","1.9824446439743042","1.9824446439743042","1.9824446439743042"
"75142","375709","375709","375709","1.8087769746780396","1.8087769746780396","1.8087769746780396"
"75143","375714","375714","375714","1.4697543382644653","1.4697543382644653","1.4697543382644653"
"75144","375719","375719","375719","1.2355847358703613","1.2355847358703613","1.2355847358703613"
"75149","375744","375744","375744","1.9791700839996338","1.9791700839996338","1.9791700839996338"
"75158","375789","375789","375789","1.3386751413345337","1.3386751413345337","1.3386751413345337"
"75169","375844","375844","375844","2.063676595687866","2.063676595687866","2.063676595687866"
"75170","375849","375849","375849","2.2884602546691895","2.2884602546691895","2.2884602546691895"
"75202","376009","376009","376009","1.7806757688522339","1.7806757688522339","1.7806757688522339"
"75206","376029","376029","376029","1.1575582027435303","1.1575582027435303","1.1575582027435303"
"75207","376034","376034","376034","1.158286452293396","1.158286452293396","1.158286452293396"
"75225","376124","376124","376124","1.9918196201324463","1.9918196201324463","1.9918196201324463"
"75226","376129","376129","376129","1.2752490043640137","1.2752490043640137","1.2752490043640137"
"75230","376149","376149","376149","1.596692442893982","1.596692442893982","1.596692442893982"
"75239","376194","376194","376194","1.5550625324249268","1.5550625324249268","1.5550625324249268"
"75241","376204","376204","376204","1.4515933990478516","1.4515933990478516","1.4515933990478516"
"75262","376309","376309","376309","1.8235836029052734","1.8235836029052734","1.8235836029052734"
"75263","376314","376314","376314","1.706252932548523","1.706252932548523","1.706252932548523"
"75270","376349","376349","376349","2.078089952468872","2.078089952468872","2.078089952468872"
"75320","376599","376599","376599","1.5424948930740356","1.5424948930740356","1.5424948930740356"
"75324","376619","376619","376619","1.9370254278182983","1.9370254278182983","1.9370254278182983"
"75346","376729","376729","376729","1.5696841478347778","1.5696841478347778","1.5696841478347778"
"75356","376779","376779","376779","1.7240689992904663","1.7240689992904663","1.7240689992904663"
"75360","376799","376799","376799","1.9980710744857788","1.9980710744857788","1.9980710744857788"
"75364","376819","376819","376819","1.4974921941757202","1.4974921941757202","1.4974921941757202"
"75381","376904","376904","376904","1.702393889427185","1.702393889427185","1.702393889427185"
"75387","376934","376934","376934","1.6974923610687256","1.6974923610687256","1.6974923610687256"
"75391","376954","376954","376954","1.6488840579986572","1.6488840579986572","1.6488840579986572"
"75394","376969","376969","376969","1.7254389524459839","1.7254389524459839","1.7254389524459839"
"75419","377094","377094","377094","2.0626220703125","2.0626220703125","2.0626220703125"
"75455","377274","377274","377274","1.2958046197891235","1.2958046197891235","1.2958046197891235"
"75466","377329","377329","377329","1.4773434400558472","1.4773434400558472","1.4773434400558472"
"75472","377359","377359","377359","2.11273455619812","2.11273455619812","2.11273455619812"
"75476","377379","377379","377379","1.64419686794281","1.64419686794281","1.64419686794281"
"75491","377454","377454","377454","2.153210401535034","2.153210401535034","2.153210401535034"
"75512","377559","377559","377559","1.566349744796753","1.566349744796753","1.566349744796753"
"75515","377574","377574","377574","1.929254174232483","1.929254174232483","1.929254174232483"
"75517","377584","377584","377584","1.8113912343978882","1.8113912343978882","1.8113912343978882"
"75562","377809","377809","377809","2.017057180404663","2.017057180404663","2.017057180404663"
"75575","377874","377874","377874","1.7567797899246216","1.7567797899246216","1.7567797899246216"
"75587","377934","377934","377934","1.3620188236236572","1.3620188236236572","1.3620188236236572"
"75621","378104","378104","378104","1.5943572521209717","1.5943572521209717","1.5943572521209717"
"75626","378129","378129","378129","2.1639580726623535","2.1639580726623535","2.1639580726623535"
"75630","378149","378149","378149","1.6197139024734497","1.6197139024734497","1.6197139024734497"
"75632","378159","378159","378159","1.5573655366897583","1.5573655366897583","1.5573655366897583"
"75641","378204","378204","378204","2.105461359024048","2.105461359024048","2.105461359024048"
"75644","378219","378219","378219","1.6097233295440674","1.6097233295440674","1.6097233295440674"
"75651","378254","378254","378254","1.7768800258636475","1.7768800258636475","1.7768800258636475"
"75655","378274","378274","378274","1.7973390817642212","1.7973390817642212","1.7973390817642212"
"75664","378319","378319","378319","1.5480823516845703","1.5480823516845703","1.5480823516845703"
"75666","378329","378329","378329","2.241379976272583","2.241379976272583","2.241379976272583"
"75679","378394","378394","378394","2.1992881298065186","2.1992881298065186","2.1992881298065186"
"75696","378479","378479","378479","2.1023218631744385","2.1023218631744385","2.1023218631744385"
"75711","378554","378554","378554","2.1949801445007324","2.1949801445007324","2.1949801445007324"
"75713","378564","378564","378564","1.3783286809921265","1.3783286809921265","1.3783286809921265"
"75716","378579","378579","378579","1.5989322662353516","1.5989322662353516","1.5989322662353516"
"75760","378799","378799","378799","1.7628464698791504","1.7628464698791504","1.7628464698791504"
"75766","378829","378829","378829","1.7612799406051636","1.7612799406051636","1.7612799406051636"
"75781","378904","378904","378904","1.983188271522522","1.983188271522522","1.983188271522522"
"75784","378919","378919","378919","1.6228688955307007","1.6228688955307007","1.6228688955307007"
"75791","378954","378954","378954","1.8734605312347412","1.8734605312347412","1.8734605312347412"
"75814","379069","379069","379069","1.281175971031189","1.281175971031189","1.281175971031189"
"75815","379074","379074","379074","1.5042492151260376","1.5042492151260376","1.5042492151260376"
"75841","379204","379204","379204","1.69120454788208","1.69120454788208","1.69120454788208"
"75844","379219","379219","379219","1.6553092002868652","1.6553092002868652","1.6553092002868652"
"75847","379234","379234","379234","1.7763715982437134","1.7763715982437134","1.7763715982437134"
"75856","379279","379279","379279","1.6547743082046509","1.6547743082046509","1.6547743082046509"
"75861","379304","379304","379304","1.9174741506576538","1.9174741506576538","1.9174741506576538"
"75874","379369","379369","379369","1.740775465965271","1.740775465965271","1.740775465965271"
"75875","379374","379374","379374","1.9548864364624023","1.9548864364624023","1.9548864364624023"
"75887","379434","379434","379434","1.9784258604049683","1.9784258604049683","1.9784258604049683"
"75888","379439","379439","379439","2.440500497817993","2.440500497817993","2.440500497817993"
"75890","379449","379449","379449","1.6003062725067139","1.6003062725067139","1.6003062725067139"
"75894","379469","379469","379469","2.186628580093384","2.186628580093384","2.186628580093384"
"75903","379514","379514","379514","1.9888124465942383","1.9888124465942383","1.9888124465942383"
"75904","379519","379519","379519","1.3374371528625488","1.3374371528625488","1.3374371528625488"
"75909","379544","379544","379544","1.0192089080810547","1.0192089080810547","1.0192089080810547"
"75912","379559","379559","379559","2.042931318283081","2.042931318283081","2.042931318283081"
"75913","379564","379564","379564","1.7088543176651","1.7088543176651","1.7088543176651"
"75918","379589","379589","379589","2.047295570373535","2.047295570373535","2.047295570373535"
"75930","379649","379649","379649","1.627641201019287","1.627641201019287","1.627641201019287"
"75937","379684","379684","379684","1.5627481937408447","1.5627481937408447","1.5627481937408447"
"75942","379709","379709","379709","2.058401346206665","2.058401346206665","2.058401346206665"
"75947","379734","379734","379734","2.1739163398742676","2.1739163398742676","2.1739163398742676"
"75951","379754","379754","379754","1.765602946281433","1.765602946281433","1.765602946281433"
"75957","379784","379784","379784","1.2479963302612305","1.2479963302612305","1.2479963302612305"
"75963","379814","379814","379814","2.532360553741455","2.532360553741455","2.532360553741455"
"75972","379859","379859","379859","1.8308252096176147","1.8308252096176147","1.8308252096176147"
"76012","380059","380059","380059","1.9730349779129028","1.9730349779129028","1.9730349779129028"
"76020","380099","380099","380099","1.808333158493042","1.808333158493042","1.808333158493042"
"76027","380134","380134","380134","1.7033644914627075","1.7033644914627075","1.7033644914627075"
"76034","380169","380169","380169","1.581974983215332","1.581974983215332","1.581974983215332"
"76039","380194","380194","380194","2.092801332473755","2.092801332473755","2.092801332473755"
"76054","380269","380269","380269","2.1547985076904297","2.1547985076904297","2.1547985076904297"
"76060","380299","380299","380299","1.6778141260147095","1.6778141260147095","1.6778141260147095"
"76073","380364","380364","380364","2.0054988861083984","2.0054988861083984","2.0054988861083984"
"76080","380399","380399","380399","1.6369049549102783","1.6369049549102783","1.6369049549102783"
"76106","380529","380529","380529","1.8348774909973145","1.8348774909973145","1.8348774909973145"
"76110","380549","380549","380549","1.6333208084106445","1.6333208084106445","1.6333208084106445"
"76133","380664","380664","380664","2.110757827758789","2.110757827758789","2.110757827758789"
"76136","380679","380679","380679","1.8952770233154297","1.8952770233154297","1.8952770233154297"
"76173","380864","380864","380864","1.4971253871917725","1.4971253871917725","1.4971253871917725"
"76219","381094","381094","381094","2.2099123001098633","2.2099123001098633","2.2099123001098633"
"76238","381189","381189","381189","1.6180763244628906","1.6180763244628906","1.6180763244628906"
"76240","381199","381199","381199","1.0938936471939087","1.0938936471939087","1.0938936471939087"
"76262","381309","381309","381309","2.0566680431365967","2.0566680431365967","2.0566680431365967"
"76268","381339","381339","381339","2.2004497051239014","2.2004497051239014","2.2004497051239014"
"76295","381474","381474","381474","1.743079662322998","1.743079662322998","1.743079662322998"
"76306","381529","381529","381529","1.9412404298782349","1.9412404298782349","1.9412404298782349"
"76338","381689","381689","381689","1.4987425804138184","1.4987425804138184","1.4987425804138184"
"76339","381694","381694","381694","1.8226240873336792","1.8226240873336792","1.8226240873336792"
"76368","381839","381839","381839","1.7743983268737793","1.7743983268737793","1.7743983268737793"
"76369","381844","381844","381844","1.4982457160949707","1.4982457160949707","1.4982457160949707"
"76371","381854","381854","381854","1.6450389623641968","1.6450389623641968","1.6450389623641968"
"76376","381879","381879","381879","1.4504786729812622","1.4504786729812622","1.4504786729812622"
"76409","382044","382044","382044","1.258867621421814","1.258867621421814","1.258867621421814"
"76422","382109","382109","382109","1.4604225158691406","1.4604225158691406","1.4604225158691406"
"76437","382184","382184","382184","1.3674105405807495","1.3674105405807495","1.3674105405807495"
"76469","382344","382344","382344","1.7495300769805908","1.7495300769805908","1.7495300769805908"
"76473","382364","382364","382364","1.697859525680542","1.697859525680542","1.697859525680542"
"76474","382369","382369","382369","2.071176052093506","2.071176052093506","2.071176052093506"
"76479","382394","382394","382394","1.6839988231658936","1.6839988231658936","1.6839988231658936"
"76480","382399","382399","382399","1.8095427751541138","1.8095427751541138","1.8095427751541138"
"76482","382409","382409","382409","1.6205241680145264","1.6205241680145264","1.6205241680145264"
"76485","382424","382424","382424","2.209369659423828","2.209369659423828","2.209369659423828"
"76523","382614","382614","382614","1.762139916419983","1.762139916419983","1.762139916419983"
"76528","382639","382639","382639","1.2999147176742554","1.2999147176742554","1.2999147176742554"
"76538","382689","382689","382689","2.239029884338379","2.239029884338379","2.239029884338379"
"76563","382814","382814","382814","1.6557451486587524","1.6557451486587524","1.6557451486587524"
"76565","382824","382824","382824","2.126265048980713","2.126265048980713","2.126265048980713"
"76573","382864","382864","382864","1.3704367876052856","1.3704367876052856","1.3704367876052856"
"76575","382874","382874","382874","1.6733100414276123","1.6733100414276123","1.6733100414276123"
"76586","382929","382929","382929","2.0936479568481445","2.0936479568481445","2.0936479568481445"
"76594","382969","382969","382969","1.1149553060531616","1.1149553060531616","1.1149553060531616"
"76597","382984","382984","382984","1.780483603477478","1.780483603477478","1.780483603477478"
"76607","383034","383034","383034","1.9070490598678589","1.9070490598678589","1.9070490598678589"
"76611","383054","383054","383054","1.7337647676467896","1.7337647676467896","1.7337647676467896"
"76618","383089","383089","383089","1.8794437646865845","1.8794437646865845","1.8794437646865845"
"76691","383454","383454","383454","1.7095237970352173","1.7095237970352173","1.7095237970352173"
"76693","383464","383464","383464","2.0736591815948486","2.0736591815948486","2.0736591815948486"
"76710","383549","383549","383549","1.831515908241272","1.831515908241272","1.831515908241272"
"76723","383614","383614","383614","1.3370147943496704","1.3370147943496704","1.3370147943496704"
"76728","383639","383639","383639","1.814263105392456","1.814263105392456","1.814263105392456"
"76732","383659","383659","383659","1.478048324584961","1.478048324584961","1.478048324584961"
"76733","383664","383664","383664","1.826917052268982","1.826917052268982","1.826917052268982"
"76749","383744","383744","383744","1.76870596408844","1.76870596408844","1.76870596408844"
"76753","383764","383764","383764","1.177469253540039","1.177469253540039","1.177469253540039"
"76769","383844","383844","383844","1.809426188468933","1.809426188468933","1.809426188468933"
"76770","383849","383849","383849","1.8351190090179443","1.8351190090179443","1.8351190090179443"
"76773","383864","383864","383864","1.328627586364746","1.328627586364746","1.328627586364746"
"76779","383894","383894","383894","1.6598249673843384","1.6598249673843384","1.6598249673843384"
"76788","383939","383939","383939","1.9135671854019165","1.9135671854019165","1.9135671854019165"
"76814","384069","384069","384069","1.9478893280029297","1.9478893280029297","1.9478893280029297"
"76846","384229","384229","384229","1.5947918891906738","1.5947918891906738","1.5947918891906738"
"76868","384339","384339","384339","2.079456329345703","2.079456329345703","2.079456329345703"
"76869","384344","384344","384344","1.625248670578003","1.625248670578003","1.625248670578003"
"76870","384349","384349","384349","2.342010498046875","2.342010498046875","2.342010498046875"
"76875","384374","384374","384374","2.240267276763916","2.240267276763916","2.240267276763916"
"76905","384524","384524","384524","1.6306065320968628","1.6306065320968628","1.6306065320968628"
"76935","384674","384674","384674","1.434148907661438","1.434148907661438","1.434148907661438"
"76945","384724","384724","384724","1.7332454919815063","1.7332454919815063","1.7332454919815063"
"76955","384774","384774","384774","1.812481164932251","1.812481164932251","1.812481164932251"
"76971","384854","384854","384854","1.923750877380371","1.923750877380371","1.923750877380371"
"76983","384914","384914","384914","2.3100574016571045","2.3100574016571045","2.3100574016571045"
"76990","384949","384949","384949","1.3353931903839111","1.3353931903839111","1.3353931903839111"
"76998","384989","384989","384989","1.624254822731018","1.624254822731018","1.624254822731018"
"77002","385009","385009","385009","1.9006174802780151","1.9006174802780151","1.9006174802780151"
"77020","385099","385099","385099","1.5220324993133545","1.5220324993133545","1.5220324993133545"
"77033","385164","385164","385164","1.1301379203796387","1.1301379203796387","1.1301379203796387"
"77039","385194","385194","385194","1.6538335084915161","1.6538335084915161","1.6538335084915161"
"77048","385239","385239","385239","1.7103843688964844","1.7103843688964844","1.7103843688964844"
"77099","385494","385494","385494","1.8577228784561157","1.8577228784561157","1.8577228784561157"
"77116","385579","385579","385579","1.998390793800354","1.998390793800354","1.998390793800354"
"77124","385619","385619","385619","2.0977580547332764","2.0977580547332764","2.0977580547332764"
"77128","385639","385639","385639","1.950089454650879","1.950089454650879","1.950089454650879"
"77132","385659","385659","385659","1.686479926109314","1.686479926109314","1.686479926109314"
"77168","385839","385839","385839","1.581699013710022","1.581699013710022","1.581699013710022"
"77173","385864","385864","385864","2.0742790699005127","2.0742790699005127","2.0742790699005127"
"77178","385889","385889","385889","1.3829810619354248","1.3829810619354248","1.3829810619354248"
"77179","385894","385894","385894","1.5698943138122559","1.5698943138122559","1.5698943138122559"
"77188","385939","385939","385939","1.7783567905426025","1.7783567905426025","1.7783567905426025"
"77200","385999","385999","385999","2.5032804012298584","2.5032804012298584","2.5032804012298584"
"77206","386029","386029","386029","1.8073593378067017","1.8073593378067017","1.8073593378067017"
"77232","386159","386159","386159","1.6133140325546265","1.6133140325546265","1.6133140325546265"
"77248","386239","386239","386239","1.9938232898712158","1.9938232898712158","1.9938232898712158"
"77255","386274","386274","386274","2.414055585861206","2.414055585861206","2.414055585861206"
"77259","386294","386294","386294","1.4754403829574585","1.4754403829574585","1.4754403829574585"
"77288","386439","386439","386439","1.7640141248703003","1.7640141248703003","1.7640141248703003"
"77300","386499","386499","386499","1.8888888359069824","1.8888888359069824","1.8888888359069824"
"77319","386594","386594","386594","1.7017749547958374","1.7017749547958374","1.7017749547958374"
"77326","386629","386629","386629","1.9113913774490356","1.9113913774490356","1.9113913774490356"
"77328","386639","386639","386639","2.169954538345337","2.169954538345337","2.169954538345337"
"77339","386694","386694","386694","1.5711575746536255","1.5711575746536255","1.5711575746536255"
"77345","386724","386724","386724","1.9358851909637451","1.9358851909637451","1.9358851909637451"
"77365","386824","386824","386824","1.4125601053237915","1.4125601053237915","1.4125601053237915"
"77382","386909","386909","386909","1.4133563041687012","1.4133563041687012","1.4133563041687012"
"77389","386944","386944","386944","2.3728225231170654","2.3728225231170654","2.3728225231170654"
"77401","387004","387004","387004","1.5841701030731201","1.5841701030731201","1.5841701030731201"
"77413","387064","387064","387064","2.0202102661132812","2.0202102661132812","2.0202102661132812"
"77442","387209","387209","387209","1.8673800230026245","1.8673800230026245","1.8673800230026245"
"77445","387224","387224","387224","1.3599573373794556","1.3599573373794556","1.3599573373794556"
"77480","387399","387399","387399","1.8299442529678345","1.8299442529678345","1.8299442529678345"
"77502","387509","387509","387509","1.6733497381210327","1.6733497381210327","1.6733497381210327"
"77506","387529","387529","387529","2.021732807159424","2.021732807159424","2.021732807159424"
"77524","387619","387619","387619","1.6479041576385498","1.6479041576385498","1.6479041576385498"
"77526","387629","387629","387629","1.5636436939239502","1.5636436939239502","1.5636436939239502"
"77528","387639","387639","387639","1.69731605052948","1.69731605052948","1.69731605052948"
"77536","387679","387679","387679","1.3817957639694214","1.3817957639694214","1.3817957639694214"
"77553","387764","387764","387764","1.419695496559143","1.419695496559143","1.419695496559143"
"77566","387829","387829","387829","1.6595631837844849","1.6595631837844849","1.6595631837844849"
"77579","387894","387894","387894","1.8475879430770874","1.8475879430770874","1.8475879430770874"
"77588","387939","387939","387939","1.9160597324371338","1.9160597324371338","1.9160597324371338"
"77589","387944","387944","387944","2.140279769897461","2.140279769897461","2.140279769897461"
"77601","388004","388004","388004","1.936387538909912","1.936387538909912","1.936387538909912"
"77617","388084","388084","388084","2.209578275680542","2.209578275680542","2.209578275680542"
"77621","388104","388104","388104","1.4647072553634644","1.4647072553634644","1.4647072553634644"
"77623","388114","388114","388114","1.7149935960769653","1.7149935960769653","1.7149935960769653"
"77668","388339","388339","388339","1.5584053993225098","1.5584053993225098","1.5584053993225098"
"77678","388389","388389","388389","2.06581711769104","2.06581711769104","2.06581711769104"
"77690","388449","388449","388449","1.764577031135559","1.764577031135559","1.764577031135559"
"77697","388484","388484","388484","2.179516315460205","2.179516315460205","2.179516315460205"
"77717","388584","388584","388584","2.369184970855713","2.369184970855713","2.369184970855713"
"77722","388609","388609","388609","1.7169630527496338","1.7169630527496338","1.7169630527496338"
"77726","388629","388629","388629","1.4878276586532593","1.4878276586532593","1.4878276586532593"
"77728","388639","388639","388639","1.4694039821624756","1.4694039821624756","1.4694039821624756"
"77746","388729","388729","388729","1.4107110500335693","1.4107110500335693","1.4107110500335693"
"77763","388814","388814","388814","1.7716178894042969","1.7716178894042969","1.7716178894042969"
"77769","388844","388844","388844","1.718237042427063","1.718237042427063","1.718237042427063"
"77777","388884","388884","388884","1.7134830951690674","1.7134830951690674","1.7134830951690674"
"77781","388904","388904","388904","1.7885099649429321","1.7885099649429321","1.7885099649429321"
"77806","389029","389029","389029","1.6175243854522705","1.6175243854522705","1.6175243854522705"
"77816","389079","389079","389079","1.4701108932495117","1.4701108932495117","1.4701108932495117"
"77817","389084","389084","389084","1.536551833152771","1.536551833152771","1.536551833152771"
"77819","389094","389094","389094","2.067324638366699","2.067324638366699","2.067324638366699"
"77824","389119","389119","389119","2.6455821990966797","2.6455821990966797","2.6455821990966797"
"77836","389179","389179","389179","1.5114604234695435","1.5114604234695435","1.5114604234695435"
"77893","389464","389464","389464","1.919703722000122","1.919703722000122","1.919703722000122"
"77894","389469","389469","389469","2.0125467777252197","2.0125467777252197","2.0125467777252197"
"77917","389584","389584","389584","1.7232863903045654","1.7232863903045654","1.7232863903045654"
"77929","389644","389644","389644","2.2066376209259033","2.2066376209259033","2.2066376209259033"
"77935","389674","389674","389674","1.7951147556304932","1.7951147556304932","1.7951147556304932"
"77939","389694","389694","389694","1.6137064695358276","1.6137064695358276","1.6137064695358276"
"77942","389709","389709","389709","1.3463674783706665","1.3463674783706665","1.3463674783706665"
"77946","389729","389729","389729","1.8866313695907593","1.8866313695907593","1.8866313695907593"
"77980","389899","389899","389899","1.8496828079223633","1.8496828079223633","1.8496828079223633"
"77997","389984","389984","389984","1.9285321235656738","1.9285321235656738","1.9285321235656738"
"78008","390039","390039","390039","1.6671359539031982","1.6671359539031982","1.6671359539031982"
"78012","390059","390059","390059","1.5192259550094604","1.5192259550094604","1.5192259550094604"
"78040","390199","390199","390199","1.6582411527633667","1.6582411527633667","1.6582411527633667"
"78045","390224","390224","390224","1.516969919204712","1.516969919204712","1.516969919204712"
"78050","390249","390249","390249","1.0929524898529053","1.0929524898529053","1.0929524898529053"
"78054","390269","390269","390269","1.869321584701538","1.869321584701538","1.869321584701538"
"78065","390324","390324","390324","1.5427427291870117","1.5427427291870117","1.5427427291870117"
"78070","390349","390349","390349","1.9301437139511108","1.9301437139511108","1.9301437139511108"
"78083","390414","390414","390414","1.4707599878311157","1.4707599878311157","1.4707599878311157"
"78086","390429","390429","390429","1.5434157848358154","1.5434157848358154","1.5434157848358154"
"78094","390469","390469","390469","1.5372008085250854","1.5372008085250854","1.5372008085250854"
"78095","390474","390474","390474","1.7464358806610107","1.7464358806610107","1.7464358806610107"
"78129","390644","390644","390644","1.4080567359924316","1.4080567359924316","1.4080567359924316"
"78150","390749","390749","390749","1.159766435623169","1.159766435623169","1.159766435623169"
"78167","390834","390834","390834","2.275197982788086","2.275197982788086","2.275197982788086"
"78188","390939","390939","390939","0.9032868146896362","0.9032868146896362","0.9032868146896362"
"78218","391089","391089","391089","1.5572818517684937","1.5572818517684937","1.5572818517684937"
"78220","391099","391099","391099","1.9806785583496094","1.9806785583496094","1.9806785583496094"
"78237","391184","391184","391184","1.8359110355377197","1.8359110355377197","1.8359110355377197"
"78243","391214","391214","391214","1.8246623277664185","1.8246623277664185","1.8246623277664185"
"78245","391224","391224","391224","1.908323884010315","1.908323884010315","1.908323884010315"
"78271","391354","391354","391354","1.409438967704773","1.409438967704773","1.409438967704773"
"78301","391504","391504","391504","1.741964340209961","1.741964340209961","1.741964340209961"
"78305","391524","391524","391524","1.328344464302063","1.328344464302063","1.328344464302063"
"78309","391544","391544","391544","1.8900749683380127","1.8900749683380127","1.8900749683380127"
"78314","391569","391569","391569","2.2236380577087402","2.2236380577087402","2.2236380577087402"
"78332","391659","391659","391659","1.3205690383911133","1.3205690383911133","1.3205690383911133"
"78372","391859","391859","391859","1.2651309967041016","1.2651309967041016","1.2651309967041016"
"78414","392069","392069","392069","1.9299988746643066","1.9299988746643066","1.9299988746643066"
"78427","392134","392134","392134","1.763658046722412","1.763658046722412","1.763658046722412"
"78434","392169","392169","392169","1.5980297327041626","1.5980297327041626","1.5980297327041626"
"78438","392189","392189","392189","1.5455060005187988","1.5455060005187988","1.5455060005187988"
"78455","392274","392274","392274","1.6731593608856201","1.6731593608856201","1.6731593608856201"
"78467","392334","392334","392334","2.098714828491211","2.098714828491211","2.098714828491211"
"78471","392354","392354","392354","1.7672868967056274","1.7672868967056274","1.7672868967056274"
"78494","392469","392469","392469","1.5012718439102173","1.5012718439102173","1.5012718439102173"
"78503","392514","392514","392514","1.9205125570297241","1.9205125570297241","1.9205125570297241"
"78511","392554","392554","392554","1.6833019256591797","1.6833019256591797","1.6833019256591797"
"78541","392704","392704","392704","2.1159048080444336","2.1159048080444336","2.1159048080444336"
"78545","392724","392724","392724","1.9427522420883179","1.9427522420883179","1.9427522420883179"
"78560","392799","392799","392799","2.0022499561309814","2.0022499561309814","2.0022499561309814"
